Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2671,143,5,120,33,1436,227,239,146,6494,WA1,ST29,2
3178,310,4,30,3,541,209,237,166,1120,WA2,ST23,1
3112,65,4,283,3,4074,223,231,143,1920,WA1,ST29,2
2788,356,3,240,45,2925,214,234,157,6534,WA1,ST30,2
3182,324,4,162,15,1383,209,235,165,150,WA3,ST23,1
3156,233,7,513,78,1060,208,247,175,960,WA3,ST23,1
2998,220,11,696,102,5911,207,251,179,6334,WA1,ST29,2
2676,31,28,390,79,1490,200,167,88,4186,WA1,ST29,2
3103,0,3,330,18,1351,215,234,156,1383,WA2,ST23,1
2574,112,8,180,4,2765,235,231,128,2584,WA3,ST11,2
2965,196,8,350,56,5321,218,247,164,4076,WA1,ST29,2
2916,315,5,270,16,5395,206,235,169,4114,WA1,ST23,2
3329,328,17,738,59,3543,176,218,180,1224,WA3,ST39,1
3031,339,16,134,24,1158,184,215,169,1475,WA3,ST32,2
2978,336,13,525,219,638,190,222,170,1365,WA3,ST32,2
2618,9,3,0,0,1319,216,233,154,247,WA1,ST9,2
2631,105,16,306,46,997,245,219,98,1674,WA1,ST30,2
3252,173,12,180,31,1218,227,246,149,808,WA3,ST32,1
2980,77,25,180,21,495,242,184,58,532,WA1,ST29,1
3213,37,9,124,8,1518,220,219,134,939,WA3,ST39,1
3170,29,11,648,153,1773,216,216,134,2536,WA3,ST31,1
2668,8,3,362,25,1374,216,232,154,5880,WA1,ST29,2
3433,84,7,680,148,2242,230,228,131,1441,WA1,ST40,1
2896,9,8,60,3,1481,211,224,150,1972,WA1,ST29,2
2863,126,13,42,6,4947,241,231,116,4459,WA1,ST29,2
3267,344,8,182,54,1448,205,228,162,510,WA1,ST38,1
2771,94,34,60,49,2056,250,170,20,564,WA3,ST13,2
2953,346,13,67,9,3310,195,219,162,2058,WA3,ST22,1
3159,351,10,300,-2,3851,203,224,159,4593,WA1,ST23,2
3269,45,15,30,-1,2888,223,207,115,2514,WA1,ST29,1
3210,34,24,124,35,2142,209,180,96,1682,WA3,ST24,1
3198,121,16,418,40,541,246,225,103,806,WA2,ST32,2
2275,99,9,0,0,360,235,228,123,1530,WA4,ST4,4
2571,96,13,391,-35,514,241,220,107,981,WA1,ST12,2
2706,82,12,295,20,1138,236,219,113,2032,WA1,ST29,2
3019,39,20,870,254,1650,216,191,102,2131,WA3,ST33,1
2780,146,5,390,53,2098,228,239,145,1401,WA1,ST29,2
2981,257,11,108,18,1634,195,247,190,1500,WA1,ST29,2
3166,54,7,30,-1,3121,224,225,136,3416,WA1,ST23,1
3081,14,8,60,2,4952,213,224,148,2223,WA1,ST23,1
2959,315,12,499,46,5366,188,230,182,1997,WA1,ST29,2
3005,250,11,390,28,1449,196,248,190,1500,WA3,ST32,2
2984,62,17,60,17,642,232,202,95,516,WA1,ST29,1
3173,214,26,120,-6,2131,186,253,191,3436,WA1,ST29,1
2976,18,20,255,117,1406,199,193,124,3139,WA3,ST24,1
3008,1,11,170,9,2690,205,220,152,1608,WA3,ST32,2
2697,0,5,120,9,1702,212,230,156,3714,WA1,ST12,2
2987,338,17,300,77,1639,181,214,171,2527,WA3,ST32,2
2811,152,14,180,39,691,237,239,130,2897,WA3,ST11,2
3220,73,5,67,-1,4545,226,230,139,1786,WA1,ST38,1
2816,30,4,324,142,1172,218,231,149,516,WA3,ST32,2
3414,90,3,787,175,3107,224,234,146,1800,WA3,ST38,7
3038,61,11,474,65,1358,229,218,121,2457,WA1,ST29,2
3022,197,8,589,112,2068,218,247,164,2447,WA3,ST32,2
2840,270,37,120,69,2173,101,223,246,1410,WA3,ST13,1
3082,72,5,212,18,1366,226,230,138,1650,WA1,ST29,2
2604,45,4,85,3,513,221,231,147,6079,WA1,ST29,2
2750,54,16,60,8,1222,228,204,105,1541,WA3,ST24,2
2996,70,10,67,7,2805,231,220,120,806,WA1,ST29,1
3062,9,10,190,5,3238,209,219,148,1350,WA3,ST32,2
2503,89,10,350,2,1050,235,224,120,4095,WA1,ST18,2
2872,90,10,212,53,2800,235,224,120,2079,WA1,ST29,2
2827,188,18,180,37,4355,219,250,159,5053,WA1,ST30,2
2885,139,9,300,-5,1873,234,238,135,1326,WA3,ST32,5
2747,62,14,330,-18,1719,231,211,109,2305,WA1,ST12,2
2866,41,15,503,40,900,221,207,118,1560,WA3,ST11,2
2250,239,11,30,6,1127,199,250,187,459,WA4,ST1,3
3037,54,12,558,190,5761,227,214,118,5044,WA1,ST12,2
2493,95,23,127,45,459,249,200,67,899,WA3,ST2,3
2714,66,25,95,28,162,235,182,65,2045,WA1,ST30,5
3170,24,5,295,21,1107,217,230,149,2321,WA2,ST23,1
3068,140,7,30,-5,2640,231,238,139,3594,WA1,ST23,1
2971,353,8,30,6,1082,207,227,158,2135,WA3,ST32,2
2801,153,17,30,-4,3131,238,239,124,1947,WA1,ST29,2
2924,182,11,480,48,3561,223,248,156,3877,WA1,ST12,2
2904,352,12,150,39,2888,199,220,158,1974,WA1,ST29,2
2344,145,24,210,57,1113,245,228,98,1050,WA4,ST3,3
3093,43,16,95,17,902,221,202,111,1452,WA3,ST33,2
3168,336,11,192,-17,1316,194,225,169,789,WA2,ST24,1
2595,107,13,256,-39,994,242,224,109,1110,WA1,ST30,2
3286,90,19,295,18,2297,245,206,81,4406,WA2,ST39,1
3321,55,13,571,30,1873,228,212,115,2929,WA2,ST23,2
2955,58,14,30,-3,4791,230,209,109,4739,WA1,ST29,2
2733,259,28,60,21,1182,144,243,230,1423,WA3,ST13,2
3264,18,15,731,188,792,208,208,134,2126,WA3,ST33,2
2435,78,19,60,17,721,241,201,83,1165,WA4,ST5,3
3115,59,11,175,29,3558,228,217,120,1167,WA1,ST29,1
2971,85,18,376,137,738,243,208,88,1082,WA3,ST33,1
3106,37,12,319,6,2854,219,212,126,2942,WA3,ST31,2
2734,153,15,60,5,2084,237,240,130,1291,WA1,ST12,2
3015,315,10,218,38,4634,194,232,178,67,WA1,ST29,2
3324,301,1,492,77,930,215,238,161,1260,WA2,ST23,1
3043,14,12,175,16,1053,209,216,143,162,WA3,ST24,1
3172,23,6,513,30,2971,216,227,147,4813,WA1,ST29,1
3060,176,10,466,62,5773,226,246,152,1747,WA1,ST29,1
2995,71,14,67,4,256,235,211,104,1396,WA3,ST32,2
3355,178,9,878,153,3005,224,246,154,1082,WA3,ST38,7
3268,232,8,430,41,4237,207,248,178,2151,WA1,ST23,7
2572,121,1,216,-8,300,221,237,152,1337,WA1,ST9,1
2972,225,1,540,75,4224,217,239,159,5527,WA1,ST12,2
2244,319,24,309,104,765,149,209,196,466,WA4,ST10,3
3319,54,13,134,-3,2711,227,212,116,2523,WA1,ST30,1
2883,20,5,395,34,2854,217,229,150,2737,WA1,ST12,2
2245,237,32,446,201,488,148,248,222,853,WA4,ST1,3
3006,347,8,120,6,812,204,227,161,1183,WA2,ST22,2
2822,45,7,182,21,1277,222,225,138,1987,WA3,ST11,2
2965,86,14,330,82,2277,240,216,103,1725,WA3,ST24,2
3394,328,21,553,198,659,164,210,183,752,WA2,ST40,1
3252,189,12,297,25,3479,220,249,160,1830,WA1,ST29,1
2985,125,11,313,26,5677,239,232,122,3772,WA1,ST29,2
2771,150,18,335,117,1650,241,236,118,953,WA1,ST30,5
3377,187,8,454,-15,3247,221,246,159,150,WA3,ST38,1
2970,7,16,702,101,2345,199,206,142,1507,WA3,ST24,2
2711,58,15,446,111,1416,229,207,106,2382,WA1,ST12,2
2982,83,11,330,43,1704,236,220,114,2480,WA3,ST23,2
3172,119,20,323,133,3510,249,219,89,2190,WA3,ST33,1
3231,53,5,30,2,5723,223,229,142,983,WA1,ST22,2
2610,46,19,42,1,940,222,195,100,6211,WA1,ST29,2
2916,7,12,192,26,4476,205,215,147,5968,WA1,ST12,2
2929,56,19,323,140,3662,229,196,93,2520,WA1,ST30,2
2929,121,14,30,7,4478,243,228,112,5417,WA1,ST29,2
3112,236,30,641,21,3971,155,249,219,1101,WA3,ST33,2
3075,342,14,42,6,3420,190,218,166,2946,WA3,ST24,1
3080,131,16,256,-22,4006,244,230,109,2706,WA1,ST29,2
2610,346,14,60,2,1565,193,218,163,1273,WA1,ST29,2
2719,197,6,150,5,1057,218,246,163,2060,WA1,ST12,1
3342,157,9,1099,149,2642,230,242,143,1834,WA3,ST38,7
2973,34,9,335,86,3932,219,221,138,2493,WA1,ST30,2
2785,51,9,437,85,2173,225,220,128,2301,WA1,ST29,2
2895,172,7,335,45,3054,225,243,152,2359,WA1,ST12,2
2890,304,30,150,89,4822,125,209,217,4855,WA1,ST29,1
3103,315,7,60,3,3210,201,234,172,5130,WA1,ST29,1
2924,84,9,30,-1,1290,233,225,123,1533,WA1,ST29,2
2751,167,8,150,18,942,226,243,150,524,WA3,ST2,3
3029,127,5,30,-1,1992,228,237,143,1533,WA1,ST23,1
3009,303,10,42,11,2423,193,236,182,947,WA3,ST21,1
2975,166,11,0,0,5314,229,244,145,2151,WA1,ST16,1
2726,165,13,150,24,1804,231,244,142,1036,WA1,ST29,2
2966,113,4,541,53,4063,226,236,145,4657,WA1,ST12,2
3036,168,21,351,53,2446,231,243,133,2911,WA3,ST33,2
2963,295,8,270,48,2969,198,238,180,1503,WA3,ST31,2
2958,321,6,124,2,1325,204,234,169,301,WA3,ST23,2
2801,292,19,85,39,3580,162,232,209,5868,WA1,ST29,1
2941,74,6,306,34,3627,228,228,135,4611,WA1,ST12,2
2705,27,3,150,12,1965,218,232,151,6687,WA1,ST12,1
3044,87,4,134,4,2911,226,233,142,339,WA1,ST22,1
3090,122,9,150,15,4479,236,233,128,3167,WA1,ST29,1
3103,18,9,212,32,1813,213,221,144,1716,WA1,ST29,1
2441,320,26,467,219,924,144,205,196,212,WA4,ST10,3
2866,169,19,459,200,2258,231,244,138,2014,WA3,ST10,2
3092,343,9,371,38,2414,202,227,163,2131,WA3,ST32,1
2747,19,11,335,54,1660,212,217,141,2481,WA3,ST10,2
3076,346,2,42,1,1319,215,235,158,771,WA1,ST22,1
3049,358,17,295,85,2465,192,207,151,1282,WA3,ST24,1
2968,89,25,484,163,511,248,191,57,1531,WA1,ST30,2
3020,357,9,256,40,4397,206,224,156,750,WA1,ST29,2
2885,321,25,150,45,1537,147,205,194,1209,WA3,ST33,1
2878,330,25,162,51,175,154,202,183,1543,WA1,ST30,1
2964,72,19,60,5,480,238,200,86,577,WA1,ST29,1
3248,59,17,212,59,1583,230,203,101,2640,WA1,ST29,1
3022,45,2,365,38,4117,220,234,151,1600,WA1,ST29,2
3088,66,11,127,17,451,231,218,118,626,WA3,ST31,1
2708,277,11,60,13,1572,190,242,191,990,WA3,ST23,5
3041,72,2,30,-5,3164,222,234,149,5829,WA1,ST29,2
2610,226,31,162,-43,324,161,250,210,511,WA3,ST3,2
2688,87,24,127,34,192,247,193,61,618,WA1,ST30,5
3156,168,17,1113,181,3137,231,244,138,1983,WA3,ST33,2
3298,203,25,626,77,1637,199,253,176,3425,WA1,ST29,1
2424,312,20,228,102,255,163,221,197,470,WA4,ST10,3
3064,146,20,175,56,3864,243,232,108,5167,WA1,ST30,1
3250,19,28,127,48,4187,187,169,106,1310,WA1,ST38,7
2963,108,13,408,-59,716,242,224,109,1826,WA1,ST29,2
2728,162,14,90,-11,1530,233,243,137,1351,WA3,ST10,2
2382,123,8,192,23,1290,234,234,132,638,WA4,ST6,3
3125,120,27,170,23,841,253,207,63,543,WA3,ST33,2
2963,214,28,277,126,933,182,252,192,424,WA3,ST13,2
2765,309,6,60,4,2213,203,236,172,2867,WA1,ST30,1
3263,294,6,285,28,4460,204,239,174,750,WA1,ST39,1
3100,0,6,212,34,2348,212,229,155,2407,WA3,ST32,1
3053,355,15,309,28,2809,195,213,154,1277,WA3,ST33,1
3102,351,10,210,54,1657,203,224,159,469,WA3,ST32,2
3309,92,9,124,18,1610,234,227,124,3289,WA2,ST22,2
3144,29,25,242,73,3345,202,176,99,1521,WA3,ST31,1
3240,340,8,85,14,3448,204,229,164,1895,WA1,ST29,1
2745,5,24,175,46,1401,183,187,134,2001,WA3,ST33,2
3118,114,13,488,59,570,242,227,112,1315,WA3,ST32,2
2998,37,10,108,-3,926,220,218,132,940,WA1,ST29,1
2980,27,8,247,0,3972,217,223,142,1376,WA1,ST29,2
3197,219,30,240,-5,2007,172,251,200,3515,WA1,ST29,1
2897,60,19,418,130,1719,231,197,90,1891,WA3,ST33,2
2606,18,15,256,11,1087,207,207,134,1824,WA1,ST30,2
3224,68,29,124,58,1423,235,170,47,1361,WA1,ST30,2
3087,22,25,124,11,1233,195,177,108,797,WA1,ST22,1
2965,113,18,95,28,4615,248,218,91,1405,WA1,ST30,2
2742,54,8,488,-19,1524,225,223,131,1537,WA1,ST29,2
2893,14,12,124,18,1841,209,216,143,2271,WA1,ST29,2
3276,15,18,127,33,1936,201,200,132,1878,WA2,ST23,2
2756,103,12,256,36,1436,240,225,113,2363,WA1,ST12,2
3137,159,12,612,96,767,232,242,139,1848,WA3,ST33,2
2716,141,10,323,21,2195,235,238,133,4373,WA1,ST12,2
2813,193,9,0,0,2594,220,247,162,1922,WA1,ST23,2
2838,60,20,330,90,437,231,194,87,1411,WA1,ST30,5
2470,341,21,240,75,781,170,203,169,1570,WA3,ST33,2
2739,84,29,182,85,201,246,177,40,1926,WA1,ST30,5
3303,42,14,120,30,1411,222,209,120,1765,WA2,ST23,1
2971,199,25,90,-4,2234,203,252,170,1847,WA3,ST33,2
3084,305,16,134,53,552,173,229,196,1148,WA2,ST22,1
3126,124,12,162,24,85,240,231,118,4692,WA2,ST22,2
3090,18,17,671,46,3773,205,202,130,2704,WA1,ST29,2
3279,305,26,339,80,443,140,216,211,674,WA2,ST33,1
3178,247,13,30,-4,2173,192,250,195,589,WA3,ST32,1
3315,143,20,190,76,2489,244,232,107,3042,WA1,ST29,2
2929,68,11,218,16,4853,232,218,118,2737,WA1,ST29,1
3199,192,13,277,108,3608,218,250,163,474,WA3,ST33,2
2569,52,9,300,30,2707,225,221,130,2692,WA3,ST11,1
3099,25,4,240,14,1445,218,231,150,1460,WA2,ST23,2
3271,298,16,566,120,3168,174,233,198,875,WA3,ST32,1
3095,56,28,256,32,1180,225,169,58,134,WA3,ST24,1
3087,94,28,360,170,2233,250,186,44,2457,WA3,ST33,1
2886,355,12,108,25,2779,201,219,156,2061,WA1,ST29,2
2833,87,9,0,0,2349,234,225,123,730,WA3,ST23,1
2404,353,22,67,1,1243,177,196,153,849,WA3,ST10,3
2979,134,25,242,86,2054,250,219,81,1559,WA3,ST31,1
2266,358,12,0,0,902,202,218,154,433,WA4,ST6,4
2917,37,5,488,39,3099,220,229,145,3638,WA1,ST12,2
3112,26,8,30,5,999,216,222,142,488,WA3,ST23,1
2756,353,14,510,-29,659,196,215,157,677,WA3,ST11,2
3419,322,21,516,151,5005,164,215,189,594,WA1,ST38,1
3034,41,14,272,67,792,221,208,119,685,WA1,ST29,1
2387,140,26,30,8,532,248,221,84,1282,WA4,ST4,3
2910,318,15,467,148,2654,181,226,185,1194,WA3,ST24,2
3226,56,3,240,23,1830,222,232,146,1315,WA3,ST31,1
3086,12,10,124,20,2308,210,219,146,2318,WA3,ST32,1
3057,213,16,350,40,1581,204,253,182,616,WA3,ST13,1
2787,31,14,313,93,1399,216,209,127,832,WA3,ST32,2
3263,281,2,192,4,3296,212,239,165,1577,WA3,ST23,1
2964,98,10,330,42,4227,237,226,120,4502,WA1,ST12,2
3391,344,19,285,68,4295,178,206,165,3786,WA1,ST40,7
2924,108,2,120,17,4121,223,236,149,4243,WA1,ST12,2
3063,61,23,234,50,4695,232,187,76,391,WA1,ST30,2
3206,7,15,301,28,1134,202,210,144,600,WA2,ST32,1
2861,30,12,272,42,1663,216,214,132,2738,WA3,ST26,2
3157,254,10,162,26,1775,198,247,187,2101,WA3,ST31,1
3325,181,18,351,76,3195,223,249,151,1140,WA3,ST32,2
2838,264,7,30,7,532,202,244,181,395,WA3,ST23,1
3122,94,25,108,39,908,250,192,55,1048,WA1,ST30,1
2980,103,19,552,170,552,248,212,85,1498,WA1,ST29,2
2818,191,1,474,58,1865,219,239,157,2787,WA1,ST23,2
3128,298,17,384,86,3123,172,232,200,1381,WA3,ST24,1
3315,349,18,532,112,2151,185,208,160,912,WA3,ST31,7
3114,113,7,30,-4,3137,233,233,132,849,WA3,ST23,2
2834,71,11,108,13,2571,232,219,118,2753,WA1,ST29,2
2929,205,12,108,-1,1935,213,251,171,1292,WA3,ST32,2
2907,123,22,30,-8,644,251,216,81,655,WA1,ST22,1
2919,59,4,270,-9,3759,223,231,143,6004,WA1,ST29,2
3215,194,16,402,83,552,216,251,165,4872,WA2,ST22,2
3169,35,16,90,15,3290,217,204,118,750,WA3,ST32,1
3133,82,5,42,1,2151,227,231,138,2700,WA1,ST23,2
3159,64,7,150,-12,4932,227,226,133,2219,WA1,ST22,1
3280,54,6,376,25,1048,224,227,138,1833,WA1,ST22,1
3296,59,7,30,-1,1116,226,226,134,1383,WA2,ST38,7
2998,150,25,366,151,6103,243,230,102,4097,WA1,ST30,2
3021,83,11,150,13,4429,235,221,116,644,WA1,ST29,2
2919,162,2,30,-2,5114,221,239,154,3369,WA1,ST23,1
2913,34,5,134,7,4854,219,228,146,3983,WA1,ST23,1
2909,42,7,60,-11,2166,222,224,137,2947,WA3,ST26,1
3364,176,9,942,162,3047,225,245,153,1092,WA3,ST38,7
2142,101,22,417,185,457,250,204,71,362,WA4,ST1,3
3309,48,22,268,15,1827,222,185,86,2737,WA1,ST39,7
3409,318,17,516,76,1627,172,222,189,693,WA3,ST39,7
2857,170,24,402,149,1740,230,242,130,2163,WA3,ST4,2
3240,156,5,30,0,5136,225,240,150,301,WA1,ST38,2
2845,32,12,309,47,2778,217,213,129,42,WA3,ST10,1
2910,27,9,242,29,953,217,221,140,2131,WA3,ST34,2
3286,163,29,242,127,1690,232,233,110,488,WA3,ST39,7
2938,317,16,212,61,1894,175,224,188,2401,WA3,ST33,2
2843,111,22,404,224,541,251,211,77,939,WA3,ST32,2
3185,65,12,90,13,4400,232,215,113,3046,WA1,ST23,1
3024,278,7,256,-10,1879,202,241,179,1738,WA3,ST31,2
3114,276,22,201,11,4652,156,238,220,3164,WA1,ST22,1
3273,119,6,30,-2,3789,231,235,137,3665,WA1,ST38,7
3067,208,4,443,63,5819,217,243,162,4255,WA1,ST29,2
2983,7,9,277,20,1489,209,222,150,1816,WA1,ST22,2
2810,349,15,30,3,875,192,214,160,1950,WA1,ST30,1
2856,318,6,67,7,3229,203,234,170,3137,WA1,ST29,2
3096,152,10,30,-3,942,233,240,138,1584,WA1,ST23,1
3035,354,17,930,158,966,190,209,155,1426,WA3,ST24,1
3507,118,16,67,-4,1825,246,224,102,1805,WA2,ST39,7
2567,154,33,120,3,1438,238,221,85,395,WA3,ST4,3
2581,59,14,362,11,2703,230,210,110,2770,WA3,ST11,1
2801,101,16,216,83,2329,245,216,95,658,WA3,ST10,2
3202,165,3,30,-1,5815,222,240,154,872,WA1,ST19,1
3393,307,26,552,194,649,139,213,210,785,WA2,ST40,1
3422,53,21,708,135,2317,226,190,87,1421,WA3,ST32,1
2647,58,9,42,3,2250,227,221,127,960,WA3,ST10,2
3020,41,4,90,1,3160,220,230,146,1549,WA3,ST23,1
2108,317,28,85,20,1040,134,202,201,297,WA4,ST10,3
3224,29,15,391,133,4119,213,206,125,560,WA3,ST24,1
2938,35,17,391,67,516,216,201,116,658,WA3,ST31,2
2780,32,14,247,7,1952,216,210,126,2382,WA1,ST12,2
3035,127,5,228,34,2774,229,237,142,404,WA1,ST29,1
3233,27,10,180,7,3127,216,219,138,2270,WA1,ST29,1
3120,338,5,510,-65,1106,209,233,162,1106,WA2,ST23,1
2586,183,17,85,19,1379,222,249,154,421,WA3,ST11,3
3402,295,18,1020,275,4079,166,232,205,2513,WA3,ST27,2
3227,105,17,201,27,42,246,217,93,674,WA2,ST32,2
3114,157,9,95,3,1172,230,242,143,1935,WA1,ST23,1
3067,284,6,350,66,5790,204,240,176,4482,WA1,ST29,2
2632,110,6,0,0,2337,231,233,135,2512,WA3,ST17,6
2900,87,10,127,17,4417,235,224,119,5801,WA1,ST30,2
3271,222,7,319,0,1739,211,247,173,4083,WA2,ST32,1
3101,329,13,60,10,2023,189,225,175,1873,WA1,ST29,1
3103,108,35,362,-1,785,253,177,19,1816,WA1,ST29,2
3064,152,15,361,30,6575,237,239,129,3303,WA1,ST29,2
3315,32,8,631,115,3568,219,224,141,4076,WA1,ST40,1
3123,252,19,309,57,5792,174,249,211,2163,WA1,ST30,2
2736,127,7,454,71,1660,232,236,136,1826,WA1,ST12,2
2986,66,9,182,-2,1594,229,223,127,1622,WA1,ST29,2
2805,7,20,361,0,3095,191,195,137,2438,WA3,ST10,1
2435,246,19,85,41,518,177,251,208,994,WA3,ST4,3
2224,33,35,153,43,764,190,142,64,646,WA4,ST10,6
3064,167,12,67,4,6781,230,244,145,2802,WA1,ST29,2
2901,167,27,564,235,2271,231,238,120,1892,WA3,ST4,7
3318,67,6,234,27,1744,227,228,135,3156,WA2,ST38,1
3136,67,6,150,3,631,227,228,135,2418,WA2,ST18,1
3304,315,2,124,34,6078,213,237,162,696,WA1,ST38,1
3220,41,5,360,0,5667,220,229,145,1950,WA1,ST29,1
2666,321,15,242,101,666,180,224,183,2032,WA1,ST29,2
2673,241,35,85,4,1556,134,243,229,1201,WA3,ST3,2
2999,342,10,90,23,4287,200,226,164,1181,WA1,ST29,1
2973,1,33,395,118,400,156,160,127,1616,WA1,ST30,1
3035,353,9,330,102,509,204,224,158,1624,WA3,ST24,1
3029,41,4,382,119,2068,220,230,146,2755,WA3,ST32,2
2949,238,14,390,53,5857,195,251,192,6389,WA1,ST29,2
2971,74,12,466,37,2281,234,217,114,2683,WA3,ST31,1
3183,31,6,212,-2,1273,219,228,145,511,WA2,ST32,1
2859,49,26,342,173,1671,220,174,73,918,WA3,ST33,2
2553,117,17,67,8,1731,246,222,99,1710,WA3,ST4,3
3243,325,11,120,22,5710,191,227,176,757,WA1,ST22,1
2593,326,24,85,-19,1355,153,205,187,1822,WA3,ST10,6
3060,237,11,426,62,5861,200,250,187,4417,WA1,ST29,2
3253,112,7,618,105,741,232,233,133,1905,WA1,ST23,2
3067,317,12,150,-7,1816,188,230,181,1170,WA3,ST23,1
3264,78,18,684,110,1273,240,204,87,2412,WA1,ST39,1
3337,75,19,175,52,1774,239,201,85,1848,WA1,ST39,1
3060,225,12,446,-22,5929,204,251,183,2854,WA1,ST29,2
3136,50,16,660,-38,4101,225,202,106,4184,WA1,ST23,1
2307,303,28,192,91,984,132,214,216,127,WA4,ST10,3
2933,44,15,319,17,2410,222,206,115,2371,WA1,ST29,2
2952,120,16,616,154,4657,246,225,103,5246,WA1,ST12,2
3186,11,6,297,-26,2497,214,228,151,2379,WA1,ST22,1
2985,350,16,234,52,1844,188,210,159,2532,WA3,ST33,2
3237,50,39,42,34,4879,206,130,25,120,WA1,ST22,1
2795,207,24,85,22,1969,196,253,181,2521,WA1,ST30,2
2919,302,13,30,3,1655,183,234,190,1312,WA1,ST29,1
2142,108,21,30,8,1307,250,211,79,395,WA4,ST3,3
3359,339,4,201,28,3455,211,234,161,2178,WA3,ST38,1
3055,68,7,42,-1,3059,227,226,133,1190,WA1,ST23,2
2866,102,20,190,-27,371,249,209,79,1801,WA1,ST30,2
3012,76,10,192,36,1653,232,222,121,1834,WA1,ST22,2
3195,143,10,228,46,1266,235,238,133,1831,WA2,ST23,1
2710,74,4,170,8,800,225,231,142,1825,WA1,ST12,1
3333,226,31,134,78,3526,163,250,209,420,WA1,ST39,1
2600,48,11,42,5,2098,224,216,124,2167,WA3,ST10,6
2660,159,11,60,4,3395,231,242,141,2048,WA3,ST26,2
2910,205,24,361,155,2928,198,253,179,1253,WA3,ST4,2
3251,27,4,0,0,4146,218,230,149,1849,WA1,ST38,1
2732,49,20,0,0,1842,224,193,95,1802,WA3,ST13,2
2620,0,14,67,22,1509,199,213,151,4984,WA1,ST12,2
3102,325,31,180,106,579,129,190,192,2234,WA1,ST30,2
3222,135,9,175,22,3161,235,236,132,242,WA3,ST22,1
3143,339,20,300,106,2285,173,207,171,1127,WA3,ST32,1
3412,210,8,330,19,3065,214,247,169,258,WA3,ST38,1
2884,327,5,272,59,2571,208,234,165,2230,WA1,ST12,2
3182,147,11,391,69,3564,235,239,134,3305,WA1,ST29,2
3573,336,19,212,79,1860,173,210,174,2274,WA2,ST40,7
3224,280,43,127,8,713,72,203,249,2054,WA2,ST23,1
2838,2,13,30,7,1642,201,215,150,2553,WA3,ST20,2
3110,61,17,1187,241,2821,232,203,99,1448,WA3,ST32,2
3028,89,23,150,36,3254,247,196,65,819,WA3,ST33,1
3238,36,8,175,6,1614,220,222,138,1015,WA3,ST39,7
3186,323,31,309,132,3181,130,193,195,3063,WA3,ST24,1
2458,216,2,457,102,787,217,241,161,1209,WA4,ST6,6
3273,169,25,277,79,1909,229,241,127,283,WA3,ST39,7
3006,340,21,150,33,4803,172,205,170,1033,WA1,ST29,2
2706,104,9,365,89,1170,235,229,126,582,WA1,ST29,2
3140,221,18,85,-7,1195,195,254,191,1503,WA1,ST29,2
3129,165,19,277,72,5450,233,242,131,1549,WA1,ST29,2
2540,217,17,210,71,774,200,254,186,1008,WA3,ST2,2
2883,331,12,60,16,4117,190,224,173,6024,WA1,ST29,2
2869,165,14,190,41,1114,231,244,141,2496,WA3,ST33,2
3291,177,9,547,115,3492,225,246,153,2743,WA1,ST23,1
2186,346,30,234,146,277,148,177,158,816,WA4,ST10,3
2896,271,25,30,10,6133,146,239,227,4737,WA1,ST24,2
2336,346,29,175,95,1318,151,181,159,1087,WA4,ST10,3
3219,34,14,342,13,2750,217,210,125,1128,WA3,ST22,1
2912,22,16,426,63,2588,207,203,128,2034,WA1,ST29,2
3016,120,9,67,2,2952,236,232,127,591,WA1,ST29,1
2997,245,17,150,35,3260,183,251,204,1282,WA3,ST32,2
2527,27,6,180,-7,624,217,226,145,5522,WA1,ST18,5
2776,42,6,180,35,1612,221,227,142,2903,WA1,ST29,2
3321,135,19,510,-41,426,246,228,102,743,WA2,ST32,1
3276,185,9,566,185,3931,222,246,158,655,WA3,ST34,2
2976,315,12,277,61,2925,187,230,183,1423,WA3,ST31,2
3242,133,9,212,2,2907,235,236,131,800,WA1,ST23,1
3085,351,10,67,4,3776,202,223,159,390,WA3,ST24,1
3172,350,10,537,4,4039,202,224,159,3814,WA1,ST29,1
3277,315,11,60,14,3247,191,231,180,2126,WA1,ST29,1
2912,47,17,30,13,510,224,201,107,1710,WA3,ST33,2
2812,255,19,228,-31,2058,172,248,213,1062,WA3,ST31,2
2637,334,14,30,6,2130,187,221,172,865,WA3,ST10,1
3257,120,21,228,27,1610,250,217,85,2555,WA1,ST30,7
3097,349,10,210,18,1852,202,224,160,947,WA3,ST23,1
2700,112,10,247,-10,1933,238,229,121,2691,WA3,ST2,6
2700,32,6,420,-15,1090,219,227,145,1706,WA1,ST12,2
3164,95,15,95,3,2475,243,217,99,2998,WA3,ST33,1
3388,179,13,309,39,1598,225,247,152,2969,WA1,ST38,7
2786,344,34,228,85,1248,134,167,159,1718,WA3,ST24,2
2434,351,15,60,9,1677,192,213,158,272,WA3,ST10,3
3204,334,28,335,130,1001,145,190,178,1952,WA1,ST29,1
2856,114,24,134,29,1015,253,208,69,242,WA1,ST29,5
2913,250,10,210,4,5552,199,247,186,3334,WA1,ST23,2
3178,258,13,108,16,1836,187,247,198,2201,WA3,ST33,1
2314,16,18,190,50,469,202,201,131,566,WA4,ST10,3
