Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2674,229,5,0,0,1682,212,245,170,1170,WA3,ST23,2
3224,212,9,481,33,5960,213,249,172,3191,WA1,ST29,2
3227,309,15,124,46,2737,178,229,191,1201,WA3,ST23,1
3163,11,8,85,0,1006,211,223,148,1333,WA1,ST29,1
2872,36,13,120,17,3260,219,211,126,2391,WA1,ST23,1
2942,114,8,390,34,792,233,233,131,2325,WA3,ST32,2
2275,99,9,0,0,360,235,228,123,1530,WA4,ST4,4
3280,279,3,342,37,4952,211,239,166,882,WA1,ST29,2
2245,6,39,85,43,977,144,137,108,819,WA4,ST10,3
3136,34,11,450,-5,3294,219,217,133,4611,WA1,ST29,1
2558,323,7,30,-3,1176,201,233,171,649,WA1,ST16,2
3073,177,5,240,32,799,222,242,155,1560,WA3,ST22,2
2870,69,33,90,-29,342,233,156,28,2290,WA1,ST30,2
2986,60,17,319,14,430,231,202,97,1633,WA1,ST29,1
2292,20,24,376,129,1448,196,182,114,926,WA4,ST10,3
2849,331,10,218,27,2355,197,228,170,2741,WA1,ST12,2
3141,273,13,162,51,2522,185,243,197,849,WA3,ST32,2
3249,242,8,648,139,1608,205,247,180,2460,WA3,ST31,1
3278,138,11,67,11,1847,237,236,129,2951,WA1,ST22,1
2203,319,20,124,29,1296,163,217,192,1015,WA4,ST10,3
2646,42,19,319,66,805,219,194,102,2922,WA1,ST29,2
3082,349,16,268,-25,1282,189,212,160,283,WA3,ST24,1
3244,124,19,90,15,3684,248,223,95,4013,WA1,ST39,1
2678,127,5,108,23,1689,229,237,142,6565,WA1,ST12,2
2812,173,22,30,4,569,227,245,138,1337,WA3,ST13,5
3111,56,7,150,16,1690,225,225,134,2232,WA1,ST29,2
3027,58,12,150,29,1031,228,214,117,2799,WA1,ST29,2
3153,59,13,295,58,4790,229,213,115,1945,WA1,ST23,1
3120,279,12,400,18,3654,186,242,195,1433,WA3,ST22,1
2589,104,13,256,22,964,241,223,110,1120,WA1,ST30,2
3272,243,17,0,0,2079,185,251,202,3841,WA2,ST22,1
2690,18,22,331,21,1320,197,189,122,2719,WA3,ST10,2
2910,135,14,120,20,824,241,234,119,2762,WA1,ST22,1
3347,160,8,1107,147,2678,228,242,146,1797,WA3,ST38,7
2917,107,6,85,-2,3649,230,233,137,2312,WA1,ST29,2
3196,289,20,210,126,888,160,233,212,2352,WA1,ST30,1
2695,96,4,30,0,703,227,233,141,1464,WA1,ST12,1
2964,78,6,153,-4,2263,227,230,137,1832,WA1,ST29,1
2596,12,12,0,0,1471,207,215,143,1953,WA3,ST10,2
2939,229,4,95,13,5265,213,244,168,3182,WA1,ST23,1
2949,92,6,228,33,4660,230,231,135,6425,WA1,ST29,2
3111,108,14,283,94,3330,243,223,107,2138,WA3,ST33,1
3128,270,9,216,0,1276,195,244,187,1832,WA3,ST32,2
2830,65,25,228,108,1872,234,182,65,741,WA3,ST33,5
3154,55,8,297,16,888,225,223,132,2143,WA2,ST23,1
3079,291,18,379,69,1530,166,234,207,1486,WA3,ST23,1
2800,145,17,134,49,511,241,235,118,2707,WA3,ST11,2
3210,102,10,589,198,2542,238,226,119,2828,WA3,ST31,1
2773,25,10,240,17,2017,215,219,140,1608,WA1,ST29,2
3169,75,7,108,0,5255,229,226,130,2155,WA1,ST22,2
2551,145,10,295,82,1092,234,239,136,721,WA4,ST6,2
3025,28,8,503,182,2047,217,223,141,2886,WA3,ST32,2
2706,98,21,60,15,1565,249,206,75,499,WA1,ST29,2
2381,52,17,67,-5,680,226,202,104,819,WA4,ST2,3
3115,353,21,379,145,2026,179,198,153,3909,WA1,ST29,1
3371,0,1,60,1,4357,217,236,156,4110,WA1,ST40,7
3562,350,18,330,68,1753,185,207,158,2206,WA2,ST40,7
2935,45,4,342,7,942,221,231,146,2252,WA1,ST23,2
2613,167,33,60,34,1765,226,231,109,1249,WA3,ST4,3
3217,165,11,150,23,3245,230,244,143,1233,WA3,ST32,2
3379,103,16,42,3,2787,245,218,97,684,WA3,ST35,7
2998,21,18,301,139,1271,206,200,127,3369,WA3,ST24,1
2998,41,18,391,174,420,219,197,106,832,WA1,ST29,2
3473,130,8,797,188,2400,234,236,134,1224,WA1,ST40,1
2773,143,14,420,12,1584,240,236,122,1146,WA3,ST11,3
2851,27,12,0,0,825,215,214,134,1634,WA3,ST24,2
3104,96,10,108,6,2180,236,226,121,2372,WA3,ST32,1
2952,252,5,255,33,5287,208,244,173,3918,WA1,ST29,2
3381,180,10,30,0,4260,224,247,155,3536,WA3,ST33,7
2623,342,6,0,0,1113,208,231,162,6307,WA1,ST16,2
2892,331,12,150,40,3371,190,224,173,2571,WA1,ST29,2
3259,44,15,899,143,1920,222,206,115,2603,WA3,ST33,1
2738,81,6,30,2,268,228,230,136,2475,WA3,ST31,2
2940,330,10,134,23,3796,195,228,172,4782,WA1,ST12,2
2733,105,3,484,102,1624,224,236,147,1829,WA1,ST12,2
3212,66,9,649,191,2621,229,221,124,3021,WA3,ST31,1
2827,108,5,201,16,3446,229,234,138,6299,WA1,ST12,2
2846,53,20,470,48,2657,226,194,93,201,WA3,ST10,1
3215,149,11,778,71,3221,235,239,134,2762,WA3,ST32,2
2944,232,13,67,27,2588,198,251,189,1362,WA3,ST13,2
3198,6,19,484,7,3700,193,199,140,2970,WA1,ST30,1
2968,40,4,514,23,4289,220,231,148,5572,WA1,ST12,2
2744,7,11,541,73,2592,206,217,148,1806,WA3,ST32,2
3002,292,5,309,88,4510,205,239,172,2053,WA1,ST12,2
3143,87,21,60,18,1476,246,200,73,2462,WA1,ST29,1
3416,246,19,390,106,3618,178,251,208,874,WA1,ST39,1
2729,26,12,417,51,2444,214,213,133,1714,WA3,ST32,6
2893,286,31,108,62,5298,120,221,233,4822,WA1,ST24,2
3268,204,15,379,135,2958,211,252,173,912,WA3,ST33,1
2925,40,4,0,0,1390,220,231,147,3254,WA1,ST23,1
2927,19,22,516,-24,741,198,188,119,390,WA3,ST33,1
2829,205,24,295,146,1140,199,253,178,1790,WA3,ST4,5
2889,178,5,430,73,3610,223,243,155,3155,WA1,ST12,2
2513,127,11,212,55,900,239,232,122,890,WA3,ST2,3
3124,27,3,108,-1,552,218,232,151,2499,WA2,ST19,1
2888,102,19,365,92,878,248,212,86,892,WA1,ST30,2
3357,331,17,537,130,1890,177,216,177,3030,WA1,ST40,1
2953,65,10,212,30,3691,230,220,123,1465,WA1,ST30,2
2928,65,12,60,12,2873,231,216,116,1422,WA3,ST20,1
2570,6,9,95,7,1256,210,223,151,2508,WA3,ST11,2
3355,225,8,42,7,2177,209,248,176,2281,WA3,ST38,1
2076,19,24,277,-104,633,194,181,114,661,WA4,ST10,6
2954,270,27,342,183,2423,139,237,231,1461,WA3,ST13,1
2992,297,13,30,5,2345,184,236,192,1084,WA3,ST22,1
2903,105,13,67,7,4518,241,224,110,5827,WA1,ST30,2
2956,44,15,738,177,1177,222,206,115,2489,WA3,ST33,2
2896,304,38,752,524,836,94,192,224,2289,WA3,ST33,2
3425,149,18,90,18,4221,241,236,117,4205,WA3,ST33,7
2995,45,20,242,43,4068,221,192,97,2259,WA1,ST29,2
3170,153,13,108,14,4768,235,240,134,1292,WA1,ST30,1
3011,172,19,190,-2,2287,229,245,139,3208,WA3,ST26,2
2742,354,14,30,6,1650,196,214,156,2440,WA1,ST29,2
3119,197,22,268,99,3045,208,252,168,1282,WA3,ST33,1
2749,39,19,212,63,1235,217,194,105,1583,WA3,ST10,2
2768,151,21,190,60,1560,241,234,112,2352,WA3,ST10,2
2840,35,4,247,58,2468,219,231,148,3384,WA1,ST12,2
3023,38,28,124,11,4995,207,166,77,2932,WA1,ST29,1
3367,148,12,384,167,2753,236,239,131,624,WA3,ST32,1
3242,52,13,108,3,1640,227,212,117,949,WA3,ST39,7
2940,249,3,67,-1,5520,212,242,167,2093,WA1,ST23,1
3218,35,18,108,15,1556,215,197,112,2427,WA1,ST29,1
2983,273,13,234,7,5877,185,243,197,1917,WA1,ST23,2
2887,164,4,0,0,1929,224,241,152,2232,WA3,ST16,2
2890,98,26,295,85,2727,251,192,52,1062,WA3,ST10,2
3013,197,10,255,-42,2185,218,249,165,1048,WA3,ST31,2
2869,312,27,324,132,3514,136,208,206,1308,WA1,ST29,2
3076,115,5,277,12,1312,229,235,140,1590,WA1,ST29,2
2926,4,18,0,0,470,194,203,144,1716,WA3,ST24,2
3010,142,8,295,43,4394,232,238,138,1929,WA1,ST30,2
2948,28,21,90,18,1950,207,190,111,2401,WA3,ST32,1
3184,106,12,108,-4,2543,241,225,112,2609,WA1,ST30,1
3034,323,7,426,89,2860,201,233,171,1681,WA3,ST32,1
2705,315,5,124,18,1766,206,236,168,3737,WA1,ST12,2
3110,22,23,108,73,2400,199,184,113,1033,WA3,ST33,1
3288,338,24,108,35,883,159,197,172,1387,WA2,ST39,1
3025,271,30,218,99,2569,129,233,235,2641,WA3,ST33,2
2778,0,3,420,111,2845,215,234,156,6567,WA1,ST12,1
3427,72,7,658,142,2190,228,227,133,1500,WA1,ST40,1
2337,135,19,67,5,376,246,228,103,1288,WA4,ST1,6
3034,66,8,330,79,2381,228,225,131,815,WA1,ST29,2
3135,322,15,313,62,4793,180,223,183,3015,WA1,ST30,1
3142,4,8,518,63,300,210,225,153,1419,WA1,ST22,2
3023,307,9,571,-45,1744,194,235,180,2192,WA3,ST31,2
2660,31,14,0,0,1434,216,209,126,1830,WA3,ST11,2
3150,73,19,210,28,1370,239,199,83,2516,WA1,ST29,1
2985,93,16,300,82,4419,243,214,96,4826,WA1,ST29,2
2317,343,14,342,160,738,191,218,165,742,WA4,ST10,3
2913,10,7,153,2,2116,213,226,151,484,WA3,ST32,1
3186,40,13,60,12,2047,221,212,124,4376,WA2,ST23,1
2549,82,21,390,184,752,244,199,76,830,WA3,ST10,2
3407,213,12,540,115,2813,209,251,176,1362,WA3,ST32,1
3285,341,9,469,104,2652,201,226,165,2353,WA3,ST24,1
3035,299,9,153,24,3231,196,237,181,319,WA1,ST29,1
3211,314,25,495,144,1758,144,211,203,3222,WA1,ST29,1
2988,52,17,552,0,1883,226,201,102,1050,WA3,ST31,1
2995,132,18,108,27,3861,246,228,103,2395,WA1,ST30,2
2995,309,13,150,-2,2353,183,231,188,930,WA3,ST22,2
3289,94,12,85,29,6058,239,221,110,543,WA1,ST38,1
3083,59,19,180,40,4935,231,197,91,541,WA1,ST29,1
2695,72,7,446,78,842,228,227,133,853,WA1,ST12,2
3384,100,19,361,62,2065,248,211,84,3376,WA1,ST40,7
2739,18,9,90,16,2372,213,220,144,6856,WA1,ST12,1
2949,117,14,216,32,5139,243,227,110,2550,WA1,ST22,2
2798,43,16,150,11,2863,221,203,112,2233,WA3,ST10,1
3018,214,7,1065,99,5616,214,247,169,5808,WA1,ST29,2
2680,57,14,301,63,960,229,209,110,684,WA1,ST29,2
2726,98,22,242,93,2378,249,204,72,2292,WA3,ST10,3
2790,95,32,134,51,916,251,175,27,1343,WA3,ST13,5
2923,47,12,108,30,4499,224,213,121,3735,WA1,ST29,2
3199,220,14,30,-1,2109,203,253,184,3967,WA2,ST23,1
2435,354,17,175,37,446,191,209,155,1209,WA4,ST11,6
3079,70,19,108,7,3577,237,200,88,2850,WA3,ST23,1
2568,198,17,218,33,1390,212,252,169,2048,WA3,ST4,3
3337,29,14,421,103,1770,214,208,127,2113,WA1,ST39,1
2663,102,24,85,30,2405,252,201,63,2432,WA3,ST4,3
3132,3,15,658,334,1218,199,211,148,1140,WA3,ST33,1
3210,303,10,277,35,466,193,236,182,1194,WA3,ST23,1
3007,271,21,404,172,1045,160,241,218,641,WA3,ST32,2
2702,304,28,190,145,1761,132,213,215,1387,WA3,ST13,6
2859,165,15,247,108,1980,232,244,138,860,WA3,ST13,5
2627,38,16,300,45,1518,218,204,117,4269,WA1,ST29,2
2734,257,3,0,0,3636,212,241,167,1284,WA1,ST23,1
3358,127,18,708,148,603,247,225,100,95,WA2,ST38,7
2737,150,22,60,20,1382,242,234,110,1437,WA3,ST4,2
3095,299,29,30,0,4552,129,215,221,1436,WA1,ST23,1
2907,8,19,285,20,1797,195,199,137,2534,WA3,ST33,2
3027,51,3,127,24,779,221,232,148,1337,WA3,ST23,2
3010,309,13,330,37,2696,185,231,186,150,WA1,ST29,1
3128,346,9,120,36,552,203,226,161,924,WA2,ST22,1
3065,181,14,376,6,351,224,248,154,1422,WA3,ST23,2
3341,303,13,511,123,4260,185,234,189,1956,WA3,ST22,1
2996,160,14,547,-24,1148,233,242,136,1477,WA3,ST32,2
3137,47,9,283,53,5087,224,220,130,3207,WA1,ST30,1
2372,292,25,268,102,1140,143,226,220,234,WA4,ST10,6
3232,176,4,577,-1,573,221,241,156,503,WA3,ST32,1
3273,343,27,660,145,1262,156,189,165,2103,WA3,ST33,2
3041,88,8,323,72,2251,232,227,128,2301,WA3,ST32,1
3187,15,11,30,-6,2349,211,218,143,2448,WA1,ST29,1
3324,308,14,573,97,1888,180,230,190,3166,WA1,ST39,1
3199,215,18,216,56,1276,200,254,185,4490,WA2,ST22,1
2926,324,8,400,-2,3810,200,231,171,5835,WA1,ST16,2
2745,263,15,60,13,182,180,246,204,2290,WA3,ST10,2
3264,216,6,150,28,1310,214,246,168,1048,WA3,ST21,1
3146,267,12,875,141,6216,189,245,195,1265,WA1,ST29,2
3013,243,20,503,120,5393,177,252,209,960,WA1,ST30,2
2885,7,15,390,90,3137,201,209,144,1104,WA3,ST32,2
2646,251,25,60,7,1041,156,248,223,1323,WA3,ST13,2
2853,77,16,90,29,875,239,208,95,408,WA3,ST32,2
2697,76,7,134,10,234,229,227,131,999,WA3,ST17,5
2813,321,19,42,13,4427,169,218,188,408,WA1,ST29,1
3366,226,19,192,111,3413,191,254,195,408,WA1,ST39,1
2864,162,11,443,111,3493,231,243,142,3124,WA1,ST12,2
2813,37,9,192,15,1784,220,220,135,1825,WA1,ST12,2
3250,70,18,85,8,636,236,202,90,1115,WA2,ST24,2
3069,280,16,85,13,782,173,240,206,1595,WA3,ST32,2
3191,230,7,67,-2,3389,209,247,175,1411,WA3,ST23,2
3222,148,10,30,3,1120,234,239,136,2594,WA3,ST23,2
3139,340,18,433,134,2467,178,210,169,2525,WA3,ST24,1
3105,0,9,541,88,1451,206,222,154,2377,WA3,ST32,1
3310,327,22,524,159,2866,161,209,185,531,WA3,ST33,1
3083,38,15,192,-6,3313,218,205,118,5418,WA1,ST30,1
2878,48,7,150,2,3615,223,225,137,3452,WA1,ST29,2
3197,213,5,162,15,2897,216,244,165,1355,WA3,ST23,1
3367,172,13,192,17,4297,228,246,147,3326,WA3,ST33,7
3344,331,14,437,6,5109,186,222,175,3151,WA3,ST38,7
2852,21,18,400,180,1131,206,200,127,674,WA3,ST13,5
2520,166,8,108,19,1355,227,243,149,4593,WA1,ST18,2
2946,112,4,192,30,3789,227,235,142,4736,WA1,ST12,2
3295,121,11,150,40,5955,238,231,122,360,WA1,ST22,1
2875,63,18,649,187,659,233,201,93,2416,WA1,ST24,2
3096,79,10,67,7,5133,233,223,121,2107,WA1,ST29,2
2945,105,17,210,48,3915,247,216,91,5198,WA1,ST30,2
2452,20,12,60,8,306,211,213,137,1224,WA4,ST11,6
3300,302,9,646,116,638,195,236,181,1233,WA2,ST23,1
3195,180,3,391,72,2940,220,241,156,3350,WA1,ST29,1
2844,298,11,60,13,2632,188,236,188,2151,WA3,ST22,1
3332,197,19,342,40,3173,212,252,168,1100,WA3,ST32,2
3003,233,14,268,116,2662,196,252,191,1201,WA3,ST34,2
2323,125,24,170,94,1015,252,215,77,811,WA4,ST6,3
2403,128,19,134,49,108,248,224,96,595,WA4,ST4,3
2949,259,21,424,51,5630,165,247,217,5711,WA1,ST29,2
2875,206,7,85,4,1601,216,247,166,2546,WA3,ST33,2
2516,176,14,457,-83,648,226,247,150,1310,WA3,ST2,3
3001,50,11,362,72,1952,225,215,123,1756,WA3,ST32,2
3260,44,15,450,81,4802,222,205,114,3276,WA1,ST29,1
3028,51,10,175,12,3142,225,219,127,1638,WA3,ST23,1
2878,109,17,591,188,2018,247,218,93,1930,WA3,ST4,2
2044,80,31,153,24,234,243,168,32,612,WA4,ST1,3
2959,72,10,0,0,3784,231,221,122,5110,WA1,ST29,2
2995,91,9,124,26,5140,235,226,122,732,WA1,ST30,2
2249,306,31,134,75,1387,119,205,218,711,WA4,ST10,6
2947,334,7,324,68,3203,204,231,166,2201,WA1,ST29,2
2852,0,23,120,39,2711,181,192,143,1959,WA1,ST29,2
2545,115,4,0,0,566,227,236,144,1180,WA1,ST9,2
2749,284,9,30,3,2297,196,240,184,391,WA3,ST33,1
3141,16,11,216,21,1956,211,217,142,2833,WA3,ST24,1
2366,273,34,258,159,666,112,226,242,1678,WA4,ST10,3
2928,306,30,805,553,892,126,208,215,2301,WA3,ST32,2
2962,144,6,210,10,4158,229,239,143,5634,WA1,ST29,2
2604,255,18,295,129,1431,175,248,209,1399,WA3,ST11,2
3033,49,9,1116,235,2877,224,221,131,1170,WA3,ST34,2
3229,103,16,300,36,2462,245,219,99,1425,WA3,ST38,1
3057,58,4,390,66,5691,223,230,143,4937,WA1,ST12,1
3244,297,7,391,41,1396,199,238,178,2263,WA1,ST29,1
3164,14,20,216,51,4279,198,196,130,1624,WA1,ST38,1
2819,83,13,466,85,247,238,217,108,920,WA3,ST11,2
2987,319,23,361,75,1126,154,212,195,2892,WA1,ST22,1
3078,118,11,255,66,3185,239,230,119,2007,WA3,ST31,2
2514,193,21,42,10,1115,213,251,163,1627,WA3,ST4,3
2760,157,19,60,13,1570,238,239,123,2382,WA3,ST13,2
2566,118,9,0,0,878,237,232,126,916,WA1,ST30,2
3189,29,17,127,33,725,211,200,120,1964,WA2,ST23,1
2601,83,12,480,62,1380,237,218,110,1717,WA3,ST11,2
2612,0,15,85,20,920,197,211,150,3150,WA1,ST29,2
2595,83,17,162,-5,285,241,209,93,1282,WA1,ST9,2
3000,10,18,108,20,4456,198,202,138,210,WA1,ST29,2
3230,61,28,573,64,878,230,170,54,1698,WA2,ST33,1
1975,130,24,67,23,108,250,218,81,351,WA4,ST1,3
2646,49,14,67,4,323,225,209,115,1342,WA1,ST29,2
3136,30,9,277,30,3613,218,220,137,4334,WA1,ST29,1
3012,117,14,360,73,319,244,226,108,1959,WA3,ST33,2
2837,61,17,240,49,1328,232,202,96,1412,WA3,ST10,2
2651,84,30,90,39,1445,246,175,37,1382,WA3,ST3,3
3048,31,7,30,2,3532,218,225,143,573,WA3,ST23,1
3391,135,9,212,-8,1824,235,236,133,3144,WA2,ST38,1
2605,45,10,361,-41,255,223,217,128,1293,WA1,ST29,2
3134,278,12,330,38,1758,187,242,195,2678,WA3,ST32,1
3158,113,18,324,96,3955,248,218,91,832,WA1,ST29,2
3317,166,40,258,160,1475,220,219,92,691,WA3,ST39,7
2621,43,8,402,17,1943,222,222,136,693,WA3,ST2,3
2722,76,25,228,79,1150,241,185,59,882,WA3,ST13,2
2678,92,11,134,8,1221,238,222,114,1850,WA1,ST23,2
2690,130,14,309,27,870,243,231,114,459,WA3,ST2,3
3104,62,22,313,16,1892,233,189,79,1026,WA3,ST31,1
3174,63,19,228,42,644,233,197,89,5367,WA2,ST23,1
2404,327,29,150,71,808,136,193,188,1064,WA4,ST10,6
3315,338,22,60,22,2471,166,203,172,2713,WA1,ST29,1
2727,25,17,270,84,1231,209,201,124,1917,WA3,ST33,2
2989,77,15,30,-1,242,238,212,101,1371,WA3,ST24,2
2860,74,31,270,-69,360,239,166,35,2526,WA1,ST30,2
3017,180,6,636,107,2033,222,244,156,2362,WA3,ST32,2
3090,335,12,85,6,3804,193,224,170,379,WA3,ST24,1
3177,101,2,60,-1,2120,223,236,148,750,WA1,ST23,1
3403,79,50,313,163,2330,222,100,0,644,WA3,ST39,7
3126,25,16,42,3,4744,210,204,126,3054,WA1,ST23,1
3137,222,27,150,46,3296,176,253,201,742,WA3,ST34,2
2891,159,8,270,0,1832,229,242,145,1332,WA3,ST32,5
2895,313,16,192,51,3302,176,227,190,2480,WA1,ST29,2
2778,101,12,85,21,3061,241,223,110,4994,WA1,ST29,2
3064,213,11,0,0,2776,210,250,175,1298,WA3,ST23,2
2848,91,35,247,-51,301,248,162,12,2135,WA1,ST30,5
3059,108,11,42,6,1727,239,227,117,1963,WA3,ST23,1
3129,48,22,690,69,1556,223,187,88,2279,WA3,ST33,1
3206,162,5,612,22,1092,225,241,150,2078,WA3,ST32,2
2865,22,17,124,25,509,207,201,126,306,WA3,ST31,2
2969,22,9,30,2,882,214,220,141,2145,WA1,ST29,2
2855,201,18,240,65,4256,210,253,172,5135,WA1,ST30,2
3205,4,12,696,112,2738,204,218,150,3746,WA1,ST30,1
3094,355,10,170,9,3823,203,222,157,1006,WA1,ST29,1
2706,61,9,417,-1,832,227,222,128,2045,WA1,ST29,2
2634,100,5,256,38,1116,229,233,138,5451,WA1,ST29,2
3213,15,14,306,35,1116,207,211,139,582,WA2,ST32,1
3139,142,6,351,28,297,229,239,143,5725,WA2,ST23,1
3212,326,17,175,48,2502,175,218,182,2695,WA3,ST24,1
3066,127,26,313,130,1699,252,213,72,2746,WA3,ST33,1
2985,72,2,150,13,4966,222,234,149,4696,WA1,ST29,1
3190,16,12,576,63,2324,209,214,140,3343,WA3,ST31,1
3162,123,13,589,-44,417,242,230,114,1950,WA3,ST23,2
2671,137,13,30,3,2400,239,235,123,750,WA3,ST10,2
3219,122,13,242,52,2696,242,229,114,892,WA3,ST32,1
3339,94,11,134,21,1539,237,224,117,3339,WA2,ST38,1
2044,149,35,67,35,301,240,214,72,331,WA4,ST6,3
3666,81,18,1024,411,2601,241,206,88,1168,WA1,ST40,1
2520,120,15,212,73,552,245,226,106,907,WA3,ST2,3
3047,152,11,789,13,6158,234,240,136,3488,WA1,ST29,2
2807,98,14,201,53,1921,242,219,103,830,WA3,ST31,5
3277,337,12,569,49,1902,193,223,169,765,WA3,ST31,1
3338,276,11,497,70,3331,191,242,191,1635,WA1,ST39,1
2465,334,26,331,193,458,153,196,177,631,WA4,ST10,3
3054,43,8,1082,256,3073,222,222,136,973,WA3,ST32,2
2560,299,20,277,95,700,161,228,206,742,WA4,ST10,2
2821,102,17,153,42,630,246,216,93,992,WA1,ST30,2
2762,345,19,170,70,2780,179,207,164,2002,WA1,ST29,2
3280,21,3,510,10,3658,217,232,152,1075,WA3,ST34,7
2022,297,43,170,122,201,70,186,235,339,WA4,ST10,3
3086,273,29,484,175,5501,132,233,234,1026,WA1,ST29,2
2494,310,20,277,80,134,163,223,198,708,WA4,ST10,3
3084,18,10,295,13,3952,212,219,143,1974,WA1,ST29,2
2289,24,18,331,91,870,207,198,122,872,WA4,ST6,6
2781,84,11,30,-13,120,236,221,115,1355,WA1,ST30,2
3188,90,1,454,95,3004,221,236,151,3412,WA1,ST30,1
2945,288,2,339,141,4829,213,239,164,4972,WA1,ST29,2
2997,135,7,458,114,5401,232,237,137,866,WA1,ST30,2
3397,184,15,685,135,4315,222,249,156,2641,WA3,ST38,7
3093,182,19,295,26,2442,222,249,152,3322,WA3,ST33,2
3306,330,14,684,78,2021,186,222,175,858,WA3,ST31,1
2960,263,12,242,71,2205,189,246,196,1277,WA3,ST33,2
2915,87,27,270,-29,450,247,185,48,2609,WA1,ST30,2
3153,168,9,30,-1,1964,228,244,148,1894,WA3,ST23,1
3200,162,19,324,-130,417,235,241,129,3560,WA2,ST25,2
2951,106,25,190,69,721,253,200,60,1784,WA3,ST33,2
2310,145,15,433,16,1315,240,236,122,904,WA4,ST2,4
3073,30,5,446,74,3007,218,228,146,1640,WA3,ST32,2
2803,92,11,134,12,2558,238,222,114,2395,WA1,ST12,2
3106,196,16,277,40,1766,214,252,167,725,WA1,ST22,1
3174,101,14,309,95,1231,243,220,104,1690,WA3,ST13,2
3368,300,13,339,74,1136,183,234,191,2991,WA3,ST32,1
3244,170,13,402,42,3035,229,245,146,895,WA3,ST32,2
3017,22,11,324,11,2942,213,216,138,1350,WA3,ST32,1
3219,158,5,60,16,4897,226,241,149,450,WA1,ST29,1
2985,195,8,180,33,4224,219,247,163,2234,WA1,ST30,2
2599,132,7,228,68,258,232,237,137,1570,WA1,ST12,2
2985,342,2,150,4,1680,214,235,159,1442,WA1,ST23,2
2911,90,3,234,69,430,225,234,145,319,WA3,ST31,2
3271,189,12,579,71,2431,220,249,160,1590,WA3,ST33,2
2991,256,6,437,75,5383,206,244,176,1832,WA1,ST29,2
2808,250,11,361,76,295,196,248,190,2006,WA3,ST10,2
3232,166,22,511,-98,391,232,241,127,3254,WA2,ST25,2
3348,282,13,537,130,4133,184,241,196,1831,WA3,ST40,1
2706,311,5,424,-1,1179,205,236,170,2120,WA1,ST29,2
2839,339,30,234,80,2418,142,181,169,1025,WA3,ST24,2
2925,0,10,30,7,443,205,221,153,2359,WA1,ST29,2
2956,125,10,192,29,4632,237,233,126,2995,WA1,ST29,1
3323,305,17,450,105,4243,172,229,197,1926,WA3,ST22,1
3037,330,13,95,31,1678,188,224,175,2024,WA1,ST29,1
3038,356,15,162,-2,849,194,212,154,1443,WA3,ST23,1
3167,90,8,443,31,4541,232,228,129,2077,WA1,ST29,2
3193,48,7,764,64,2458,223,225,138,3197,WA3,ST31,1
2999,191,14,182,24,1689,219,250,162,3625,WA1,ST22,1
2508,204,26,85,19,1207,196,252,178,1273,WA3,ST2,2
3222,218,18,300,84,1061,198,254,188,4603,WA2,ST22,2
2758,39,20,192,62,1048,216,191,103,1775,WA3,ST10,2
2671,347,11,90,18,1566,198,222,162,6312,WA1,ST29,2
3141,263,11,711,104,1805,192,246,193,684,WA3,ST13,2
3250,307,26,134,9,3750,139,214,211,1565,WA1,ST29,1
3002,132,7,153,24,421,232,236,136,994,WA1,ST22,1
3259,9,6,309,25,218,214,228,152,853,WA3,ST32,1
2820,45,12,124,22,2348,223,213,122,3120,WA1,ST29,2
3228,169,2,450,107,454,221,240,155,659,WA2,ST32,1
2873,36,9,201,26,3869,220,221,136,6432,WA1,ST12,2
3089,205,10,0,0,1667,214,249,170,2255,WA3,ST23,1
2062,336,27,510,80,616,150,192,175,421,WA4,ST5,3
3294,197,7,300,0,1234,218,246,163,1203,WA3,ST32,1
2584,101,14,127,43,841,243,220,104,3403,WA1,ST29,2
2929,119,21,30,-3,331,251,216,82,1158,WA1,ST29,1
3328,131,9,120,2,1290,235,235,132,1450,WA3,ST31,1
3153,34,12,630,136,1717,218,214,130,2568,WA3,ST31,1
2662,345,7,240,10,765,207,230,161,1624,WA1,ST29,2
2611,299,2,335,93,2333,212,238,164,457,WA3,ST2,3
3184,227,8,162,25,1033,209,248,175,268,WA3,ST23,1
2805,340,13,150,29,2022,191,220,168,2964,WA1,ST29,2
2982,230,13,618,86,5980,200,251,187,6429,WA1,ST29,2
2428,42,21,95,28,899,219,190,98,1302,WA3,ST10,6
2702,214,27,42,19,1315,184,253,192,1572,WA3,ST4,1
3176,202,18,485,92,295,208,253,173,2120,WA3,ST23,2
3246,11,10,720,43,1766,210,221,147,960,WA3,ST31,1
3225,299,2,0,0,1954,212,238,164,201,WA3,ST35,1
3256,179,15,309,36,3234,225,248,151,1045,WA3,ST32,2
2935,220,25,371,108,1006,183,254,197,339,WA3,ST13,2
2758,350,19,228,63,1080,183,205,158,395,WA3,ST33,2
3310,319,16,579,82,1951,176,224,187,912,WA3,ST31,1
3087,107,14,313,-22,1073,243,223,106,949,WA1,ST29,1
2584,54,27,319,156,895,225,173,66,931,WA3,ST10,2
3086,163,10,108,6,6890,230,243,145,2669,WA1,ST29,2
