Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2818,142,13,60,-7,1140,238,237,126,1742,WA3,ST10,2
2964,237,14,228,22,5670,194,251,194,1984,WA1,ST23,1
3294,354,11,492,105,2715,202,221,157,2305,WA3,ST24,7
3300,357,16,0,0,1440,194,210,152,1661,WA2,ST23,1
2978,110,17,85,14,2482,247,219,94,495,WA1,ST30,1
2602,84,12,390,63,1380,237,219,111,1760,WA3,ST11,2
2149,219,30,190,130,390,172,251,200,212,WA4,ST1,3
2975,161,13,180,12,1664,233,243,139,1101,WA1,ST29,2
2140,299,35,124,67,1326,104,203,228,592,WA4,ST10,3
3032,171,12,42,5,1655,228,245,147,323,WA3,ST13,1
3098,87,13,474,14,5109,239,217,106,1452,WA1,ST29,1
2277,344,35,319,185,601,132,165,158,283,WA4,ST10,3
2780,178,14,170,19,2933,225,247,151,2220,WA1,ST12,2
3184,239,34,212,102,2616,140,245,226,1397,WA3,ST33,1
2880,126,16,95,22,3122,245,227,105,2620,WA1,ST12,2
3106,86,12,255,65,4869,237,221,113,1852,WA1,ST29,1
3137,130,4,30,1,4607,226,237,145,1952,WA1,ST19,1
3095,334,25,618,54,1273,155,198,178,934,WA3,ST33,2
2853,232,19,182,72,1535,186,253,200,1774,WA3,ST4,2
3139,355,8,685,122,1634,207,226,157,2400,WA3,ST31,1
2522,33,17,42,10,1182,214,200,117,1585,WA3,ST10,3
3295,247,5,150,3,3121,209,244,173,805,WA3,ST32,1
2964,21,14,721,169,2807,210,209,133,1348,WA3,ST32,2
2339,31,4,67,9,323,219,230,148,1387,WA4,ST10,6
3004,16,9,192,32,5238,212,222,146,3937,WA1,ST20,1
3148,180,9,108,14,883,224,246,155,2213,WA2,ST23,1
2995,29,13,218,-11,2103,215,210,129,1121,WA1,ST29,1
3251,252,12,85,4,3289,193,248,193,1441,WA3,ST31,1
3112,58,9,201,7,5249,227,221,128,932,WA1,ST29,2
3162,342,14,0,0,4111,191,218,166,295,WA3,ST32,1
2755,74,7,124,0,1883,229,227,132,1584,WA1,ST29,2
2982,167,10,570,-38,1271,229,244,146,1537,WA3,ST32,2
2880,18,2,67,5,3692,218,235,155,3604,WA1,ST29,2
2887,60,9,212,19,750,228,221,126,792,WA3,ST32,2
3116,248,7,210,20,1868,206,245,178,2613,WA3,ST32,1
2807,62,22,485,119,497,233,189,79,2460,WA1,ST24,2
2229,301,24,42,14,685,148,222,212,1674,WA4,ST10,3
3001,65,14,285,61,1215,232,211,109,595,WA3,ST32,1
2996,80,16,162,24,972,239,210,97,2620,WA1,ST29,2
3032,127,7,30,2,2591,232,236,136,3031,WA1,ST23,1
2867,56,21,120,2,170,229,190,84,859,WA1,ST29,1
3307,128,16,524,115,384,245,228,107,743,WA2,ST32,1
2578,151,14,190,39,1215,237,239,128,1776,WA3,ST4,3
3125,72,9,362,58,1890,231,222,123,3294,WA3,ST24,1
2380,28,17,268,48,466,211,202,123,1242,WA4,ST10,6
2751,15,14,540,-36,648,207,210,138,742,WA3,ST11,2
3167,207,14,659,81,234,211,252,174,2501,WA3,ST23,2
3139,80,8,0,0,3125,231,225,127,5131,WA1,ST29,1
3049,138,7,518,77,2546,231,238,139,2255,WA3,ST23,1
3199,279,16,124,12,2926,175,241,204,955,WA3,ST31,1
3312,94,15,485,117,351,242,216,99,510,WA2,ST32,1
3204,25,11,492,43,4163,215,216,137,3492,WA1,ST38,1
2886,27,8,67,0,6072,217,223,142,4559,WA1,ST29,2
2711,40,4,150,16,2100,220,231,147,4206,WA1,ST12,2
2355,339,17,170,30,1541,181,213,170,612,WA4,ST10,6
2462,69,28,60,34,834,236,172,48,511,WA4,ST10,2
2895,258,10,277,97,1924,197,246,188,942,WA3,ST31,2
2555,40,31,361,148,1266,206,158,68,677,WA3,ST10,3
3161,288,21,309,20,150,157,233,214,2480,WA3,ST31,2
3086,100,12,192,22,3297,239,224,113,3010,WA1,ST30,1
3177,81,10,124,18,1982,233,223,121,1873,WA3,ST23,1
2653,166,25,201,68,1848,232,239,123,2789,WA3,ST4,3
2518,30,12,313,90,977,216,214,132,1215,WA3,ST4,3
2675,3,15,30,7,765,199,211,148,1989,WA3,ST20,2
2542,12,9,95,-5,977,211,221,147,633,WA1,ST9,1
2809,9,8,437,0,1804,211,224,150,2215,WA1,ST12,1
3051,23,5,30,1,3555,217,228,148,1740,WA1,ST29,2
2743,61,12,108,4,1749,230,214,115,926,WA1,ST12,2
3060,80,8,626,35,1583,231,225,127,2486,WA1,ST29,2
3101,359,25,631,232,631,174,184,141,1760,WA1,ST30,1
2927,108,17,192,41,4404,247,218,95,3314,WA1,ST29,1
2997,58,25,153,32,1146,229,178,68,1645,WA3,ST33,1
2744,41,22,124,58,1666,216,185,94,1061,WA3,ST33,2
3175,23,15,182,33,3012,210,206,129,5104,WA1,ST29,1
2138,27,37,85,35,934,179,137,69,677,WA4,ST10,3
3198,252,14,362,63,360,188,249,198,2496,WA3,ST31,2
2889,319,28,258,126,402,136,201,198,1099,WA3,ST33,1
2972,52,18,255,10,3921,226,197,98,4843,WA1,ST29,2
3001,219,17,700,85,5783,198,254,188,3587,WA1,ST29,2
2895,69,7,242,45,2604,228,226,131,2670,WA1,ST29,2
2543,336,3,30,6,594,213,235,160,1071,WA1,ST9,2
2620,315,3,60,-3,1312,210,236,164,153,WA1,ST9,2
3031,149,25,390,20,1207,243,229,100,872,WA1,ST29,2
3040,88,14,277,37,4191,240,216,103,2535,WA1,ST29,2
3233,202,9,362,66,2616,216,249,167,888,WA3,ST32,1
3237,157,15,268,62,1836,235,241,132,1448,WA2,ST23,1
2896,141,3,309,48,3004,225,238,149,2315,WA1,ST12,2
3076,237,13,295,62,1550,197,251,191,1421,WA3,ST23,1
3231,123,19,525,115,2571,248,222,95,2742,WA3,ST33,1
2968,157,17,836,89,2932,236,240,128,1687,WA3,ST33,2
3027,223,11,234,22,5622,206,251,180,2005,WA1,ST22,2
2774,317,29,268,126,1159,132,200,201,1377,WA3,ST24,2
2714,59,13,360,90,1410,230,211,112,518,WA1,ST23,2
2668,78,10,360,18,1431,233,222,120,5958,WA1,ST29,2
3217,249,12,192,22,3077,193,249,193,1533,WA3,ST23,1
3025,40,23,930,268,1597,215,182,91,2112,WA3,ST33,1
2854,323,28,192,87,351,137,198,194,1032,WA3,ST22,1
3027,59,12,301,58,5303,229,215,117,886,WA1,ST30,2
2989,265,15,426,96,5313,181,246,203,1020,WA1,ST30,2
2933,67,11,350,84,2654,231,218,119,1981,WA1,ST12,2
2451,205,10,67,8,582,215,249,169,738,WA3,ST11,3
3224,10,8,402,29,480,211,224,149,1565,WA3,ST32,2
3208,339,16,510,17,3398,184,215,169,3209,WA1,ST30,1
3080,14,4,30,2,3355,216,231,153,1153,WA1,ST23,2
3139,192,7,120,10,6367,220,246,161,2167,WA1,ST29,1
3088,356,14,30,6,3840,197,214,154,1883,WA3,ST22,1
3094,299,7,150,-2,808,200,237,177,1714,WA1,ST23,1
3190,47,12,216,-8,1423,224,213,121,470,WA3,ST32,2
3242,81,11,601,88,1370,235,221,117,2329,WA1,ST38,1
3177,72,3,30,1,5254,223,233,146,2883,WA1,ST23,2
3014,86,12,201,46,3182,237,221,113,6189,WA1,ST29,2
3093,108,10,85,13,3505,237,229,122,2958,WA1,ST29,2
2909,85,16,390,96,2830,242,210,94,1884,WA1,ST12,2
3043,142,22,85,35,4774,246,228,99,2984,WA1,ST29,2
2824,352,13,120,-4,1749,198,218,158,1704,WA3,ST31,2
3018,293,19,301,67,3252,163,232,208,1740,WA3,ST24,1
3143,195,13,285,66,2023,217,250,165,474,WA3,ST32,2
2581,202,23,170,65,1230,203,253,174,1266,WA3,ST3,3
2552,115,10,95,-3,810,237,231,124,150,WA1,ST29,2
2875,325,16,150,21,2844,178,220,181,2376,WA1,ST29,2
2707,28,16,30,7,2452,212,203,123,2255,WA1,ST29,2
2697,43,10,30,1,1057,222,218,130,1773,WA3,ST17,2
2760,186,17,30,9,1455,220,250,157,997,WA3,ST23,1
2996,97,19,899,198,3144,247,208,81,828,WA3,ST10,2
3260,24,9,270,45,5473,215,220,141,509,WA1,ST22,1
2786,243,1,331,20,2218,216,239,160,1652,WA1,ST12,2
2997,328,17,134,35,2252,175,217,180,1006,WA1,ST29,2
3205,252,3,127,10,5365,213,241,166,1134,WA1,ST29,1
3165,70,25,459,-29,816,238,183,62,1233,WA2,ST32,2
3198,43,10,60,-1,4255,222,219,131,3342,WA3,ST22,1
2986,273,9,228,40,2754,197,243,185,618,WA3,ST33,2
3038,27,1,458,93,2809,218,236,155,1711,WA3,ST32,1
3211,90,12,663,47,1932,239,220,110,2527,WA3,ST33,1
2882,15,13,216,46,2719,208,212,139,2588,WA1,ST12,2
2918,95,9,391,53,2839,234,227,124,2132,WA1,ST29,2
2702,18,18,234,34,3409,204,201,129,3054,WA3,ST10,1
3043,327,10,175,39,2402,197,229,172,1744,WA3,ST32,1
3276,6,19,283,53,3159,194,200,140,3353,WA3,ST24,2
3293,89,30,228,72,2473,248,178,0,497,WA3,ST39,7
3004,8,29,466,149,474,175,171,122,1584,WA1,ST30,2
2853,219,16,30,8,532,199,254,187,1584,WA3,ST13,2
2942,22,22,300,55,1883,201,188,116,2642,WA3,ST33,2
2955,329,7,474,58,4103,204,232,167,5511,WA1,ST12,2
2916,287,19,295,-14,2080,162,235,211,1317,WA3,ST31,2
2624,119,28,67,10,2580,254,202,54,6722,WA1,ST30,2
2723,73,13,134,5,2791,235,215,110,841,WA3,ST10,2
2932,274,8,0,0,1012,200,242,182,2282,WA1,ST23,2
3196,180,0,30,0,5523,219,238,157,1018,WA1,ST19,1
2936,135,8,0,0,3684,233,237,135,6279,WA1,ST20,1
3083,270,9,67,10,5996,197,243,186,2490,WA1,ST20,1
3197,144,13,255,-9,759,239,237,125,2336,WA3,ST23,2
2342,315,20,331,59,1230,162,219,195,957,WA4,ST11,6
2776,329,14,170,29,1864,186,223,176,2490,WA1,ST29,2
2909,135,12,127,15,859,239,234,123,2796,WA1,ST22,1
2921,277,26,150,36,5086,140,234,229,1387,WA1,ST29,2
3181,27,15,270,49,2193,212,207,128,2742,WA3,ST24,1
3299,352,8,127,17,1379,206,226,158,792,WA1,ST38,1
3250,180,3,725,75,4302,220,241,156,2476,WA1,ST29,1
3201,38,26,417,130,3426,210,174,86,1703,WA3,ST31,1
2653,14,9,295,73,1103,212,222,147,1008,WA1,ST12,2
3203,270,8,598,56,2650,200,243,182,192,WA3,ST23,1
3058,49,10,426,68,1492,224,218,126,2348,WA1,ST29,2
2678,162,3,0,0,1301,222,240,153,1566,WA3,ST17,2
3256,270,3,90,10,4349,212,240,166,624,WA1,ST38,1
3141,305,27,484,118,864,137,214,213,1766,WA3,ST24,1
2606,145,26,607,198,598,245,226,92,1353,WA3,ST4,3
2955,117,13,150,37,3433,241,228,114,2375,WA1,ST29,2
2616,69,27,190,59,2125,236,177,55,685,WA3,ST10,6
2995,45,2,150,15,4585,220,234,151,67,WA1,ST20,2
3168,72,5,0,0,2402,226,230,138,1433,WA3,ST23,1
3160,70,12,450,67,1894,233,215,112,3125,WA3,ST24,1
2992,24,10,272,46,277,215,218,140,631,WA3,ST31,2
3296,266,15,492,81,3211,181,245,203,1183,WA3,ST32,2
2427,102,26,300,91,430,252,197,57,805,WA3,ST3,3
2920,63,22,511,107,616,233,189,77,854,WA3,ST33,1
3158,267,19,162,25,3900,167,244,214,1328,WA3,ST39,1
3083,24,32,454,210,454,185,154,88,1895,WA1,ST30,1
3255,87,18,421,142,1180,244,206,85,2045,WA1,ST29,2
2936,45,15,484,55,1777,223,206,114,3034,WA3,ST33,2
2956,313,30,342,186,735,129,203,207,1240,WA3,ST33,1
3248,356,23,319,120,3827,176,192,149,3541,WA3,ST40,7
2669,191,19,210,-2,2380,216,251,162,1890,WA3,ST10,2
2199,147,28,42,18,1103,244,224,89,1188,WA4,ST3,4
2825,46,13,234,59,2335,224,210,118,484,WA3,ST10,2
2942,268,27,120,56,6142,141,238,231,4845,WA1,ST24,2
3017,216,4,531,104,2631,216,243,165,1642,WA3,ST32,2
3145,293,13,234,97,3151,182,237,194,2945,WA3,ST24,1
3044,47,20,342,53,127,222,191,95,1167,WA3,ST24,2
3179,4,3,335,8,1937,215,233,155,875,WA3,ST31,1
2754,344,8,67,10,1779,203,227,163,2580,WA1,ST29,2
3305,67,7,30,-3,1676,228,226,132,3156,WA1,ST38,1
2921,23,6,134,27,1170,216,227,147,2343,WA3,ST32,2
2781,297,12,256,49,192,186,236,190,2073,WA3,ST10,2
3094,346,12,30,6,1470,197,221,162,2470,WA3,ST24,1
2843,322,14,60,14,2480,183,225,182,2214,WA3,ST22,1
3065,208,23,860,237,4456,198,254,182,1436,WA3,ST33,2
2876,236,25,180,101,2514,167,252,213,631,WA3,ST13,2
3037,68,9,379,62,2844,229,223,126,6626,WA1,ST29,1
2617,9,6,306,65,1167,214,228,152,1231,WA3,ST11,2
2777,201,34,228,101,2531,185,246,172,859,WA3,ST4,2
2790,103,25,285,33,1809,252,200,61,2143,WA3,ST13,2
2923,58,9,591,178,1103,227,221,128,1448,WA3,ST32,2
2724,67,29,134,75,1348,234,170,48,932,WA3,ST13,2
2700,127,18,170,58,2290,247,225,99,2406,WA3,ST4,3
2709,247,7,324,42,994,205,246,179,1590,WA1,ST29,2
3114,6,7,408,55,663,211,226,152,1245,WA3,ST32,2
2747,358,16,108,38,2206,193,209,152,395,WA3,ST31,2
2579,105,14,457,53,966,243,222,106,3751,WA1,ST29,2
3037,177,16,108,3,5857,226,247,149,2363,WA1,ST29,2
2938,32,4,150,-1,1405,219,230,147,365,WA3,ST23,2
3007,320,7,234,47,2264,202,233,171,558,WA1,ST30,2
2956,33,10,283,56,845,218,218,135,1992,WA1,ST29,2
2410,34,11,270,84,992,219,217,133,1172,WA4,ST6,6
2243,62,36,242,82,735,224,143,21,408,WA4,ST10,3
2927,350,13,541,50,558,196,218,160,1034,WA3,ST24,1
2805,54,7,108,10,1806,224,225,136,2469,WA3,ST26,2
2754,183,13,30,2,1549,223,248,155,2419,WA3,ST17,2
2795,44,14,319,54,1616,222,209,118,2553,WA1,ST29,2
3063,186,12,391,46,1590,222,248,158,658,WA3,ST13,1
3188,31,4,677,95,3069,219,230,148,3463,WA1,ST30,1
3184,287,22,240,78,180,153,232,217,618,WA2,ST22,1
3139,66,13,285,36,3396,232,214,111,4830,WA1,ST29,2
2952,81,10,30,0,2100,233,223,121,2733,WA3,ST19,2
2308,250,25,366,195,997,159,248,221,488,WA4,ST3,4
3039,29,6,201,32,618,218,227,145,1191,WA3,ST23,2
2724,141,3,180,16,1128,225,238,149,2287,WA1,ST29,2
3210,350,12,212,24,1273,198,220,160,858,WA2,ST32,1
3069,115,11,360,45,3523,239,230,120,4980,WA1,ST29,2
2803,88,15,426,57,3076,242,214,98,2568,WA1,ST12,2
3071,144,21,295,69,603,245,230,103,1509,WA3,ST22,2
3261,149,6,212,-38,2912,227,240,146,335,WA3,ST22,1
2932,332,8,361,42,4257,201,230,168,5748,WA1,ST12,2
3135,181,12,85,6,3215,224,248,0,1387,WA3,ST23,2
3211,55,8,182,6,3236,225,223,132,4736,WA1,ST39,1
3242,10,16,134,19,3273,202,207,140,3309,WA3,ST24,2
2962,139,14,175,30,4212,241,235,120,5221,WA1,ST30,2
2857,61,28,108,58,120,230,172,56,1113,WA1,ST29,2
3316,290,22,918,206,3842,155,231,214,2316,WA3,ST31,1
3170,247,18,607,46,3478,179,251,207,1224,WA3,ST13,1
3031,15,11,811,112,5442,210,217,143,5546,WA1,ST12,2
3409,175,15,446,107,2138,227,247,148,531,WA3,ST38,7
3096,32,3,495,63,301,219,232,150,1337,WA3,ST32,2
3129,157,20,361,75,5525,237,239,122,1563,WA1,ST29,2
3356,235,9,42,7,2126,204,248,181,2197,WA3,ST32,1
2704,90,9,150,18,2044,235,225,121,402,WA3,ST10,2
3268,208,10,872,124,2242,213,250,171,2053,WA3,ST31,1
2147,80,19,150,81,323,241,202,84,589,WA4,ST10,3
3050,81,6,616,-18,1425,228,230,136,1189,WA1,ST29,2
3053,351,6,242,24,1026,210,230,159,1262,WA2,ST23,2
2135,332,29,95,61,750,139,189,182,949,WA4,ST10,6
2998,188,5,127,13,5224,220,244,159,5025,WA1,ST29,1
3256,150,26,531,163,418,242,229,98,3112,WA2,ST25,1
2897,28,26,192,53,1001,200,173,97,1740,WA3,ST24,2
2572,63,6,201,54,1250,226,227,135,1239,WA3,ST2,3
2388,301,16,30,7,819,173,231,198,1531,WA4,ST10,2
3211,273,21,390,68,4482,160,241,217,1253,WA1,ST29,1
3220,119,9,277,30,2185,235,233,128,1717,WA3,ST23,1
3206,269,12,175,17,1053,189,244,195,1284,WA2,ST24,1
2934,88,11,42,4,1482,236,222,116,3349,WA1,ST29,1
2973,286,6,911,174,1008,203,240,176,2234,WA3,ST32,2
2363,232,31,134,95,1342,156,250,216,582,WA4,ST1,6
3025,265,8,175,18,5643,200,244,182,2006,WA1,ST22,1
2651,198,25,430,-2,426,203,252,170,808,WA3,ST3,2
2813,270,10,591,56,2016,193,244,190,1890,WA3,ST17,5
3017,336,17,636,96,1687,181,216,172,700,WA3,ST23,2
2761,263,17,120,29,2352,177,246,207,175,WA3,ST33,2
2679,274,14,182,26,920,183,243,199,1544,WA1,ST30,2
3294,170,13,518,106,1061,229,245,145,2434,WA1,ST29,2
3285,62,37,108,85,2812,222,138,0,351,WA3,ST39,7
3156,93,15,234,67,1598,242,215,99,1507,WA1,ST29,2
2993,276,14,201,32,2372,181,242,200,450,WA1,ST29,2
3004,76,13,390,29,4220,236,216,109,4939,WA1,ST20,1
2982,192,8,573,-38,1357,220,247,161,1566,WA3,ST32,2
2873,28,5,716,82,2131,218,230,148,1036,WA3,ST11,2
2939,31,4,0,0,5282,219,230,148,2771,WA1,ST16,1
3000,335,11,270,27,2663,196,226,169,162,WA1,ST29,1
3248,321,13,755,30,3505,185,227,181,1172,WA3,ST22,1
3304,77,11,400,94,390,234,219,115,450,WA2,ST24,2
3170,127,23,90,1,1359,251,218,82,2349,WA1,ST30,1
2546,7,27,153,46,1650,178,177,127,1026,WA3,ST10,6
3371,340,22,258,78,2358,167,202,170,2598,WA1,ST39,1
3359,76,12,30,-5,1598,234,218,114,1756,WA2,ST38,7
3034,209,7,150,38,1154,215,247,168,1891,WA3,ST32,1
3250,199,20,30,-18,2532,208,253,171,3700,WA2,ST23,1
2571,148,6,285,45,604,228,240,145,825,WA4,ST6,3
2926,196,6,108,7,5221,219,245,162,3391,WA1,ST29,2
2857,91,10,90,26,2837,235,225,120,2218,WA1,ST30,2
3185,94,11,721,178,2353,237,224,117,2830,WA3,ST31,1
3240,146,21,247,-90,499,244,232,106,3548,WA2,ST25,2
3101,68,4,0,0,2202,224,231,142,2247,WA1,ST23,1
2906,39,16,30,7,2163,219,202,113,1561,WA3,ST33,1
2574,353,12,190,18,1061,199,218,157,2370,WA3,ST11,2
2440,119,6,324,174,1337,231,235,137,633,WA4,ST6,3
2827,125,18,150,31,2227,247,225,100,1262,WA3,ST13,5
2908,5,22,335,95,2810,185,191,137,1723,WA3,ST33,2
2501,179,20,162,43,2051,224,247,147,175,WA3,ST4,3
2909,108,13,492,32,2994,241,225,111,2037,WA1,ST29,2
2995,72,8,663,69,5248,229,226,130,6128,WA1,ST20,2
2787,68,33,150,33,216,232,157,0,1471,WA1,ST30,5
2944,108,7,0,0,1869,232,232,133,1065,WA1,ST29,1
3080,305,11,212,4,3738,189,234,185,1622,WA3,ST22,1
2739,258,8,0,0,1020,201,245,182,1504,WA3,ST13,2
2500,90,17,60,17,300,243,211,92,1622,WA4,ST5,3
2983,55,10,258,35,4116,226,220,127,1994,WA1,ST23,2
3053,95,3,283,6,3812,224,235,147,2079,WA1,ST29,2
2518,18,21,42,13,1577,199,192,123,1597,WA3,ST10,2
2890,63,18,85,4,589,233,200,92,134,WA3,ST33,2
3264,93,13,270,98,1572,241,219,106,1513,WA1,ST29,2
2972,28,16,541,5,700,212,205,125,488,WA3,ST33,2
3207,62,16,598,132,4285,232,205,101,3339,WA1,ST29,1
2869,239,23,330,112,1537,171,252,212,1477,WA3,ST33,2
3233,109,45,0,0,2974,246,145,0,1345,WA3,ST23,2
2872,45,7,30,0,1691,222,225,138,1189,WA1,ST20,1
3035,336,10,255,33,3007,198,226,168,895,WA3,ST32,1
2903,140,11,192,43,3207,236,237,130,2785,WA1,ST12,2
2983,172,15,612,-37,1138,229,246,145,1530,WA3,ST32,2
3277,74,16,228,-25,1846,237,207,95,1104,WA3,ST39,7
2739,84,5,421,46,1500,227,231,139,1682,WA1,ST29,2
3067,310,20,175,35,2808,160,221,199,2703,WA1,ST24,1
2286,84,15,376,156,967,240,213,100,300,WA4,ST6,3
3042,0,11,402,109,633,203,219,153,1655,WA3,ST32,2
2731,96,5,454,42,2173,228,233,139,5962,WA1,ST12,2
3315,301,24,721,116,824,147,222,212,1041,WA2,ST22,1
3093,90,7,108,7,4137,231,229,132,2901,WA1,ST29,2
2727,12,15,120,27,2372,203,208,140,2248,WA1,ST29,2
3021,16,7,60,6,2952,214,226,148,1450,WA1,ST23,2
3042,54,16,379,51,3007,228,204,105,5881,WA1,ST29,2
3013,98,10,283,31,4094,237,225,118,2522,WA1,ST29,2
2979,11,12,255,47,3059,207,214,144,959,WA3,ST33,2
3134,272,9,67,7,1315,197,243,185,1329,WA2,ST24,1
3115,58,12,127,21,5264,228,214,117,3129,WA1,ST22,1
3237,10,11,153,22,5528,209,219,147,658,WA1,ST22,1
3106,174,6,330,-22,6347,224,243,153,2589,WA1,ST29,2
3011,301,1,0,0,5075,215,238,161,2596,WA1,ST23,1
2929,118,16,0,0,1922,246,224,102,2832,WA3,ST19,2
2442,321,29,60,32,1032,134,197,197,708,WA4,ST10,2
2963,270,13,175,20,2445,186,244,197,819,WA3,ST22,2
3241,70,13,589,34,1704,233,214,111,2724,WA3,ST32,1
2265,338,13,0,0,1243,190,220,169,631,WA4,ST14,6
2991,93,13,120,16,3045,240,220,108,6567,WA1,ST29,1
2638,137,10,30,-4,1087,236,236,131,6041,WA1,ST12,2
2726,62,10,319,34,1310,229,219,122,2207,WA1,ST29,2
2974,198,3,108,16,1211,218,242,160,371,WA3,ST23,1
2300,21,28,212,139,799,189,167,101,616,WA4,ST6,3
2701,124,9,474,30,1230,235,234,129,2800,WA1,ST12,2
2975,191,10,342,66,6074,220,248,161,5178,WA1,ST29,2
2743,97,13,30,8,1381,241,220,106,2324,WA1,ST23,2
2859,34,10,457,27,630,219,218,134,1310,WA3,ST11,2
3209,50,4,824,25,1112,221,231,146,2165,WA3,ST32,1
3143,346,8,366,38,1495,205,228,161,1061,WA2,ST24,2
2839,75,16,335,69,1959,238,209,98,2897,WA1,ST29,2
2703,43,19,134,38,1758,220,194,102,1130,WA3,ST10,2
2922,9,6,124,13,4775,214,228,152,4369,WA1,ST23,1
3467,326,14,799,208,957,185,224,178,1054,WA2,ST40,1
3074,82,13,210,27,4444,238,216,107,2529,WA1,ST29,2
3260,50,7,95,7,751,224,224,135,1983,WA1,ST22,1
2895,189,6,210,19,3512,221,245,159,3632,WA1,ST30,2
3149,23,4,0,0,1308,218,231,151,446,WA3,ST21,1
2131,253,37,42,28,579,113,234,241,659,WA4,ST10,3
2958,108,20,268,77,2234,249,214,84,1871,WA3,ST24,2
3312,59,15,234,74,4147,230,207,106,3605,WA3,ST33,7
3188,86,3,124,0,5530,224,234,145,3042,WA1,ST23,2
3157,37,14,85,9,1681,219,207,121,618,WA3,ST31,1
3330,171,12,553,110,1308,228,245,147,2131,WA3,ST32,1
2617,50,17,366,74,968,226,200,102,1587,WA1,ST30,2
3086,79,16,277,-9,882,240,209,95,870,WA1,ST29,1
3150,300,15,120,12,3481,177,233,196,1682,WA3,ST23,1
2404,65,10,283,30,420,230,221,123,722,WA3,ST2,3
3343,225,11,342,75,3532,206,250,181,365,WA3,ST31,1
2857,35,12,342,63,2577,219,214,129,3235,WA1,ST12,2
3197,288,9,95,14,408,195,239,184,1054,WA2,ST23,1
3165,58,3,390,103,4245,222,233,147,840,WA1,ST29,2
3195,264,16,240,85,190,178,246,206,600,WA2,ST22,1
2878,310,33,170,83,750,115,198,214,1170,WA3,ST33,1
2449,7,15,560,244,1211,201,209,144,418,WA4,ST10,3
2751,331,6,30,0,474,205,232,166,2724,WA3,ST31,1
2662,89,18,30,7,1910,244,208,86,360,WA3,ST10,2
2333,116,7,30,2,1355,233,233,133,256,WA4,ST6,3
3141,6,16,541,33,1919,198,207,144,3395,WA3,ST31,1
2834,290,23,60,23,5218,150,230,217,4621,WA1,ST24,2
3161,167,8,319,3,1053,226,243,150,2305,WA1,ST23,1
3000,80,12,258,33,674,236,219,113,589,WA1,ST29,1
3074,346,8,509,72,2863,205,228,161,979,WA3,ST32,1
2529,205,23,108,24,1370,199,253,179,1315,WA3,ST2,2
3040,343,16,67,-2,150,187,215,166,390,WA2,ST22,1
3324,326,36,335,34,2764,109,175,192,2532,WA1,ST39,1
2830,195,25,0,0,2966,206,251,165,1390,WA3,ST13,2
2968,228,25,240,55,5195,174,253,206,1543,WA1,ST29,2
2813,128,34,30,11,2192,252,196,40,1537,WA3,ST13,2
2438,166,8,0,0,579,227,243,149,666,WA3,ST4,2
3092,339,8,90,22,886,203,228,164,2565,WA1,ST30,1
3046,47,9,509,-1,2658,223,221,132,2614,WA3,ST31,2
2968,257,4,503,51,5526,209,242,171,2448,WA1,ST30,2
2885,42,13,175,37,706,222,212,123,451,WA3,ST31,2
2975,162,2,108,10,3289,221,239,154,6570,WA1,ST29,1
2679,57,13,351,4,1442,228,213,116,841,WA1,ST29,2
3404,208,31,691,-62,3742,182,250,185,2291,WA1,ST39,1
3140,316,18,277,36,1288,171,222,191,2888,WA1,ST30,1
3175,113,13,170,10,3979,241,227,113,537,WA3,ST33,1
2836,25,7,30,6,1170,217,225,145,1413,WA3,ST23,1
3256,133,16,182,53,2646,244,230,109,2746,WA1,ST30,1
2844,54,18,124,50,2164,228,197,96,2224,WA3,ST33,5
3397,67,24,150,5,3573,235,184,67,2676,WA1,ST37,7
3057,195,7,0,0,2311,219,246,162,3748,WA1,ST23,1
3154,87,16,430,43,382,242,213,97,5743,WA2,ST23,1
3229,55,13,469,86,598,228,211,113,1756,WA1,ST29,2
2983,248,15,330,57,5308,188,250,199,1613,WA1,ST29,2
2773,68,34,150,90,180,232,154,26,1543,WA1,ST29,5
3038,35,16,201,39,618,216,202,117,1784,WA1,ST29,1
3118,41,27,127,29,1300,211,169,77,2632,WA3,ST24,1
2955,331,12,42,0,3331,190,224,173,2028,WA3,ST22,1
3169,4,10,67,0,4294,207,220,151,3360,WA3,ST22,1
2869,319,30,319,136,3473,131,198,200,1350,WA1,ST29,2
3385,50,21,589,36,3502,224,190,90,1624,WA3,ST39,7
2714,346,22,108,30,2591,171,198,162,2182,WA1,ST29,2
3224,243,2,300,11,6096,215,240,163,1027,WA1,ST22,1
2855,213,5,309,54,2881,216,244,165,2497,WA1,ST12,2
2993,164,7,85,3,2101,227,242,149,4039,WA1,ST23,1
2939,243,10,467,36,5622,201,248,185,3781,WA1,ST29,2
3058,121,10,150,-16,864,237,232,125,1248,WA3,ST23,1
2983,116,6,85,12,1560,231,234,137,1765,WA3,ST32,2
2945,113,6,60,8,2285,231,234,136,765,WA3,ST31,1
3187,138,19,607,251,1602,245,230,104,2773,WA3,ST33,2
2952,212,6,277,33,5314,215,246,167,3894,WA1,ST29,2
3031,15,16,134,30,134,204,206,136,765,WA1,ST22,1
