Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3144,24,18,1057,275,2823,207,198,122,2084,WA3,ST24,2
2471,160,19,0,0,1254,236,240,127,552,WA3,ST4,3
3209,270,3,218,25,566,212,240,166,1533,WA3,ST31,1
2738,70,12,390,14,1414,233,215,112,2322,WA1,ST29,2
2720,44,30,417,237,858,212,161,65,1209,WA3,ST13,2
3214,39,9,376,66,5678,221,220,134,2383,WA1,ST29,2
2831,163,8,30,-4,2044,228,242,147,2474,WA3,ST17,2
3125,354,7,120,20,2215,208,227,157,2014,WA1,ST29,1
3177,48,31,228,57,1442,214,156,55,2732,WA3,ST33,1
2896,54,16,30,6,5678,228,204,105,1110,WA1,ST23,2
3192,306,20,256,9,2784,160,224,203,2580,WA1,ST29,1
3150,65,9,85,24,1516,229,222,126,1398,WA1,ST29,2
3175,26,23,319,103,3289,203,185,109,1575,WA3,ST31,1
3225,351,11,537,-11,4228,201,222,159,721,WA3,ST24,1
2933,146,12,560,20,3878,236,238,131,4313,WA1,ST12,2
2580,109,28,180,93,721,254,197,51,992,WA4,ST4,2
3234,258,12,67,16,3542,191,247,195,1805,WA1,ST29,1
2912,224,19,67,22,2049,192,254,194,1320,WA3,ST33,2
3231,352,14,108,10,2262,195,216,158,2561,WA1,ST29,1
3048,270,5,402,86,3045,207,241,173,1190,WA3,ST23,1
3211,340,13,42,3,3944,192,221,167,3515,WA1,ST23,1
3116,66,20,295,84,2760,235,195,84,981,WA3,ST24,1
2767,286,23,30,5,1082,151,232,218,1383,WA3,ST13,2
3205,203,10,295,70,1158,215,249,168,2018,WA1,ST39,1
2340,314,22,60,32,481,155,216,199,722,WA4,ST10,3
3333,233,7,95,7,3210,208,247,176,1784,WA3,ST32,1
3019,110,6,446,35,4095,230,234,138,1684,WA1,ST29,2
3121,170,21,1034,170,3221,230,244,135,1984,WA3,ST33,2
3067,20,7,42,-2,4163,215,225,147,2732,WA1,ST29,1
3266,46,15,234,48,1231,223,205,111,1954,WA2,ST23,1
2691,54,6,402,21,1158,224,227,138,2844,WA1,ST12,2
3195,218,18,180,21,1926,198,254,188,4143,WA2,ST23,1
3142,51,6,30,0,5430,223,226,138,2154,WA1,ST23,2
3301,180,18,408,68,4508,224,248,150,2474,WA3,ST33,1
3230,253,10,295,-20,2915,198,247,187,300,WA3,ST23,2
3008,346,14,570,36,5538,192,217,162,6522,WA1,ST29,2
3207,281,8,382,88,256,197,241,184,2163,WA2,ST29,1
2629,259,2,0,0,2296,213,240,165,2506,WA3,ST17,6
3213,238,4,170,18,6062,212,244,170,1597,WA1,ST22,1
3082,165,19,470,162,1290,233,243,133,3219,WA1,ST29,1
2953,19,9,67,3,4651,214,222,144,2172,WA1,ST23,5
3163,23,14,180,38,2137,211,209,131,2831,WA3,ST24,1
2707,89,33,108,58,120,248,168,22,2589,WA1,ST30,5
2831,182,25,242,-45,3104,218,247,146,1549,WA3,ST13,2
2998,352,24,240,139,849,169,190,153,3329,WA3,ST24,2
3122,229,16,642,85,2028,194,253,193,837,WA3,ST13,2
2978,229,5,60,15,1590,213,244,169,1652,WA3,ST32,2
3404,214,7,1140,55,3093,214,247,169,1385,WA3,ST38,7
2967,111,11,120,22,3926,240,228,117,2010,WA1,ST29,2
3021,256,6,787,30,5904,206,244,176,5370,WA1,ST29,1
2961,199,16,216,74,551,212,252,170,1544,WA3,ST32,2
3212,140,7,297,32,2122,231,238,139,1784,WA3,ST23,2
2929,238,34,671,-7,3828,140,245,226,1364,WA3,ST13,2
2901,99,7,268,44,2262,233,230,130,685,WA3,ST32,5
2854,164,12,376,101,3398,231,244,142,3046,WA1,ST12,2
3112,108,14,216,34,108,243,223,107,3730,WA2,ST22,2
2900,19,17,0,0,5560,205,202,129,4155,WA1,ST30,2
2696,288,34,90,72,2524,107,215,236,6780,WA1,ST29,2
2798,112,18,134,34,2018,248,219,93,997,WA3,ST13,5
3239,76,19,404,103,914,239,202,86,5287,WA2,ST22,1
3247,359,10,300,78,3551,205,222,154,2685,WA3,ST31,1
3182,94,7,67,3,4181,231,230,132,726,WA3,ST23,1
3284,3,9,323,43,872,209,224,153,1530,WA2,ST22,1
2814,146,21,85,2,3150,243,232,107,2610,WA1,ST12,2
2763,63,10,150,38,1194,229,221,124,2527,WA3,ST11,2
2985,10,13,722,187,3000,205,213,143,912,WA3,ST34,2
3187,40,20,210,59,1677,218,193,103,2037,WA3,ST23,2
2614,292,23,120,47,1253,151,229,216,797,WA3,ST33,6
3168,155,12,60,2,764,234,241,136,2230,WA2,ST23,1
2733,9,11,256,51,2037,208,219,147,2010,WA1,ST29,2
3278,31,13,677,130,853,216,212,129,2093,WA1,ST23,2
2945,94,12,60,4,3802,239,221,110,1315,WA1,ST30,2
2995,57,7,234,23,4822,225,226,136,5821,WA1,ST12,2
2492,293,14,255,50,283,180,236,196,1974,WA4,ST10,3
2920,353,21,228,62,743,179,198,154,1765,WA3,ST24,2
3259,323,12,42,9,794,189,227,178,1304,WA2,ST39,2
2415,75,18,390,141,390,239,202,87,1025,WA3,ST10,3
3006,120,14,402,95,2482,244,227,109,1790,WA3,ST32,2
3274,104,4,190,3,2729,226,234,143,2669,WA1,ST30,1
3541,95,34,433,144,2513,250,168,17,3717,WA1,ST40,7
2946,135,13,0,0,1514,240,234,121,283,WA3,ST32,1
3097,359,16,201,34,384,195,210,151,1261,WA1,ST22,2
2545,320,31,108,53,806,126,195,200,313,WA3,ST33,6
3402,38,18,541,53,3424,217,197,110,1518,WA3,ST39,7
3384,303,13,108,22,2315,185,234,189,2466,WA3,ST38,7
2860,48,21,67,-2,362,223,189,90,1714,WA1,ST30,2
2774,0,8,216,18,2012,209,226,155,1739,WA1,ST12,2
2862,350,25,360,143,3139,165,188,155,1624,WA1,ST29,2
2945,23,12,90,3,5195,213,214,136,2856,WA1,ST16,1
3260,210,21,361,116,1252,199,254,183,4413,WA2,ST32,2
2643,223,28,60,37,2724,172,252,204,1054,WA3,ST4,3
3007,299,11,361,75,2925,190,236,186,1342,WA3,ST32,2
2754,91,22,0,0,1855,248,198,68,1470,WA3,ST10,2
2282,188,37,30,22,1637,195,237,144,870,WA4,ST1,6
3305,106,20,150,33,882,249,212,83,706,WA2,ST32,1
3102,110,14,134,31,300,243,224,107,779,WA3,ST31,2
3018,51,12,886,199,1112,226,214,120,2405,WA3,ST32,2
3031,193,16,1050,231,2792,217,251,163,1265,WA3,ST34,2
2476,268,7,426,206,1120,202,243,179,633,WA4,ST10,3
2835,26,13,285,37,1905,213,211,132,1533,WA1,ST23,2
3044,18,12,525,185,1703,211,215,139,3104,WA3,ST31,1
2474,22,26,153,74,983,193,175,107,1146,WA3,ST10,6
2864,293,16,162,36,2674,175,235,200,2353,WA1,ST29,1
3197,216,6,495,77,6035,214,246,168,3034,WA1,ST29,2
2801,334,17,127,-5,1345,179,215,174,1974,WA3,ST13,6
3114,285,8,108,7,1230,198,240,182,1482,WA2,ST24,1
3274,316,15,272,70,5131,179,226,187,1426,WA1,ST29,2
3352,4,17,417,163,4164,195,205,145,3798,WA3,ST40,7
3359,81,17,180,10,3086,241,208,91,1641,WA3,ST38,7
2923,250,20,295,103,2254,172,250,212,1857,WA3,ST13,2
2751,199,29,190,96,2449,196,249,170,780,WA3,ST4,2
3274,42,11,42,10,5310,222,216,128,153,WA1,ST38,1
3013,54,4,67,2,3034,222,230,143,1597,WA1,ST29,2
2682,151,8,216,28,560,231,240,141,782,WA3,ST34,2
3021,220,11,42,10,2457,207,251,179,1552,WA3,ST23,2
2855,70,26,60,-11,153,237,180,59,376,WA1,ST22,1
3325,97,11,430,-7,957,239,224,114,3566,WA2,ST32,1
3189,67,13,180,-9,2048,232,215,112,780,WA1,ST22,1
2491,108,4,270,14,912,226,235,144,4165,WA1,ST18,2
3144,278,13,470,64,1055,185,242,196,1124,WA3,ST23,1
2807,99,6,402,19,983,230,232,136,1321,WA3,ST11,1
3251,351,3,379,53,994,214,234,158,1489,WA2,ST24,1
2943,127,27,190,103,942,252,212,69,1273,WA3,ST33,2
3050,48,7,242,23,6572,223,225,138,2905,WA1,ST29,2
2891,0,11,108,11,1878,204,220,153,1045,WA3,ST32,2
3141,219,12,283,-1,2620,206,251,180,636,WA3,ST32,2
2957,222,13,256,128,2482,204,252,183,2047,WA3,ST13,2
2963,31,11,108,4,780,217,216,133,2067,WA1,ST29,2
3364,117,4,592,79,1790,227,236,143,1940,WA1,ST38,1
2840,328,7,331,45,2482,203,232,168,3542,WA1,ST12,2
3323,354,15,0,0,4356,194,213,156,4018,WA1,ST38,7
3258,320,4,510,-16,2632,210,236,164,420,WA3,ST32,1
3150,42,6,30,2,3955,221,227,142,277,WA3,ST23,1
3212,78,7,30,0,2860,229,228,132,2589,WA1,ST29,1
3016,0,1,424,49,1315,217,236,156,2022,WA3,ST23,2
2992,302,32,342,208,2486,117,207,221,1537,WA3,ST13,1
2935,336,18,210,48,1905,178,213,173,2638,WA3,ST33,2
2766,356,14,228,43,3027,197,215,155,1092,WA3,ST32,2
2747,331,27,301,131,1511,146,195,182,1224,WA3,ST33,2
2691,324,27,85,35,2177,144,201,191,2526,WA1,ST29,2
3255,301,13,488,132,3555,182,234,192,1914,WA3,ST33,2
3024,295,13,467,44,4904,184,236,192,300,WA1,ST29,2
3322,152,24,537,167,1651,241,232,105,1397,WA2,ST33,1
2643,252,6,134,26,589,207,244,176,1282,WA1,ST29,2
2967,81,5,242,30,4124,226,231,140,1830,WA1,ST12,2
3193,351,22,591,73,3048,176,197,156,2826,WA3,ST24,2
2931,270,9,30,10,2135,195,244,187,1744,WA3,ST23,2
3177,126,17,437,-144,319,246,227,104,3881,WA2,ST22,2
2748,272,32,180,102,1106,120,230,239,1482,WA3,ST13,2
3228,278,8,60,4,5874,197,242,184,1415,WA1,ST22,1
2826,22,26,120,44,1515,194,176,107,1836,WA3,ST24,2
2332,4,10,30,-1,895,207,220,151,994,WA4,ST14,6
3146,70,13,67,5,319,233,214,111,1684,WA1,ST23,1
2296,92,23,180,49,1106,249,197,64,750,WA4,ST2,6
3057,58,4,470,23,6445,223,230,143,3192,WA1,ST20,2
2781,49,10,182,14,2170,224,218,126,1189,WA1,ST12,2
2927,165,15,631,127,2522,232,244,138,1678,WA3,ST26,2
2780,319,17,60,10,1839,173,221,188,2862,WA1,ST23,2
3044,55,18,524,128,4537,228,200,99,3833,WA1,ST29,1
3034,133,12,408,-73,553,239,234,124,1537,WA1,ST23,1
2993,306,12,420,78,2809,186,233,187,1616,WA3,ST32,2
2735,150,10,180,12,1924,234,240,136,1154,WA1,ST12,2
2756,208,20,170,57,836,202,254,180,2022,WA3,ST4,5
2982,119,14,361,124,5421,244,227,108,836,WA1,ST30,2
3137,72,20,503,-57,757,239,196,80,1209,WA2,ST32,2
2467,115,25,247,16,700,253,206,64,1273,WA4,ST6,3
3203,143,25,720,49,1104,246,225,92,2497,WA1,ST29,1
3100,15,7,503,17,3515,214,226,149,4613,WA1,ST20,1
2723,17,21,234,107,1124,197,191,124,871,WA3,ST33,2
2821,356,16,134,25,2163,193,211,154,2932,WA1,ST29,2
3066,141,12,182,22,3336,238,237,127,636,WA1,ST29,2
2406,96,25,395,132,391,250,196,59,942,WA3,ST3,3
2640,69,8,426,66,1084,229,224,128,871,WA3,ST11,3
2659,60,33,108,39,577,225,153,0,1207,WA3,ST33,2
3026,339,7,108,-3,808,206,231,163,1746,WA2,ST23,1
2794,52,10,247,27,2260,226,218,125,1294,WA1,ST12,2
2937,304,14,90,19,5787,180,232,192,1282,WA1,ST29,2
2890,307,9,85,17,4159,195,235,180,5997,WA1,ST29,2
3216,36,23,430,106,4971,211,182,96,2960,WA1,ST30,2
2995,63,6,450,76,4866,226,227,135,6092,WA1,ST12,2
2937,284,10,60,8,5699,193,240,187,1518,WA1,ST29,2
3266,154,6,210,45,1289,227,241,147,3064,WA2,ST23,2
3185,98,5,450,10,3852,228,233,138,4286,WA1,ST29,1
2943,55,8,247,66,1410,225,223,132,1981,WA3,ST32,2
2216,360,31,95,43,1566,158,165,132,300,WA4,ST10,6
3217,104,12,366,55,4149,240,225,114,1233,WA1,ST29,2
2907,257,22,210,61,5131,165,247,218,540,WA1,ST29,2
2686,27,11,150,31,1953,216,216,136,2448,WA3,ST2,6
2506,33,20,212,58,1110,212,192,108,997,WA3,ST10,3
3188,198,17,95,13,3022,212,252,169,5153,WA1,ST29,1
2952,180,6,268,39,5228,222,244,156,4128,WA1,ST29,2
3219,332,4,67,4,5729,211,235,162,760,WA1,ST22,1
2693,162,2,270,4,930,221,239,154,1793,WA1,ST12,2
3512,25,12,636,164,4332,214,215,135,3373,WA3,ST40,7
2610,40,4,90,-1,591,220,231,148,6055,WA1,ST29,2
2718,77,6,228,29,2081,228,228,134,5688,WA1,ST12,2
2354,16,9,497,195,1273,212,222,146,579,WA4,ST6,3
3016,87,28,268,80,1598,247,183,46,2550,WA3,ST33,1
2862,72,20,323,93,1761,238,196,80,1866,WA3,ST33,2
3292,17,11,430,68,1054,211,218,142,2179,WA1,ST40,1
2624,135,16,30,5,1691,244,231,112,5131,WA1,ST29,2
2952,107,21,85,23,1908,250,211,79,2858,WA3,ST23,2
3286,213,8,376,59,3926,213,248,170,2389,WA1,ST23,1
2701,66,8,180,25,1902,228,225,131,5379,WA1,ST29,2
3137,162,6,95,-2,2081,226,242,149,598,WA1,ST23,1
3189,243,2,85,3,1381,215,240,163,569,WA2,ST32,1
2824,18,12,42,4,1158,210,214,139,2460,WA3,ST11,2
2933,97,10,108,9,1725,237,225,119,1158,WA1,ST29,1
2549,52,14,60,-7,2742,226,209,113,2452,WA3,ST20,2
3069,285,20,108,26,939,160,235,213,1567,WA3,ST32,2
3308,326,15,108,21,558,181,221,180,942,WA2,ST32,2
3200,288,5,541,88,1218,207,239,171,2081,WA3,ST32,2
3236,77,9,0,0,3998,232,224,125,1889,WA1,ST38,7
3218,1,9,30,3,3780,207,223,153,1566,WA1,ST23,1
2979,350,12,0,0,1430,198,220,160,1442,WA3,ST23,2
3221,296,11,564,126,3206,188,237,188,1024,WA3,ST32,1
3329,227,10,799,115,1073,206,250,180,2415,WA3,ST32,2
3272,317,19,576,193,3270,166,220,192,3424,WA3,ST40,2
3226,27,1,564,75,631,218,236,155,484,WA3,ST32,1
3096,12,14,698,52,3768,205,210,140,2724,WA1,ST29,2
3244,78,14,721,69,4039,237,214,105,2707,WA1,ST23,1
3066,15,18,532,207,1463,202,201,132,3463,WA3,ST31,1
3085,349,11,467,70,1328,199,221,160,2359,WA3,ST22,1
3198,50,4,283,-26,4065,221,231,146,1276,WA1,ST38,1
2810,148,25,330,144,2190,244,229,98,2177,WA3,ST4,3
2928,335,21,170,25,942,168,207,176,2799,WA1,ST22,1
3396,171,3,642,-26,706,221,240,155,571,WA2,ST40,7
3283,220,4,418,88,5066,215,243,165,1006,WA1,ST29,2
3061,317,15,371,87,2621,178,225,186,1332,WA3,ST31,2
3004,108,7,30,6,1998,232,232,133,2987,WA3,ST23,1
3095,203,2,323,-25,2167,218,240,159,1813,WA3,ST32,2
3018,86,10,240,10,6305,235,223,119,3636,WA1,ST29,2
3072,243,8,350,39,5724,203,247,182,1917,WA1,ST22,2
2932,121,15,212,39,4406,244,227,107,6334,WA1,ST12,2
2669,20,16,0,0,2241,207,204,130,2497,WA1,ST29,2
2943,66,6,313,57,3258,226,228,137,1782,WA1,ST29,2
2941,103,11,134,10,3879,239,225,115,1761,WA1,ST12,2
3045,169,14,60,9,618,230,245,144,1253,WA1,ST30,1
3170,266,10,499,114,3062,195,245,188,201,WA3,ST32,2
3170,134,16,242,79,4908,243,231,112,1438,WA1,ST30,1
3253,277,6,480,110,4521,205,241,175,994,WA1,ST29,2
3236,182,16,379,3,2125,223,249,154,1195,WA1,ST29,2
2886,71,19,30,12,5646,237,200,87,1034,WA1,ST23,2
3128,255,3,591,87,633,213,241,166,1766,WA3,ST33,2
2886,123,18,85,23,2863,247,224,99,1852,WA1,ST29,2
3336,147,36,182,107,3870,241,209,63,3187,WA3,ST33,7
3072,219,13,454,88,1622,204,252,182,3558,WA1,ST29,1
2359,137,20,150,61,932,246,228,102,883,WA4,ST3,3
3209,342,18,390,80,3395,179,209,167,2629,WA3,ST31,1
2713,246,18,30,4,2168,179,251,207,781,WA3,ST23,2
2982,117,6,503,10,5413,231,234,136,6491,WA1,ST20,1
3112,82,7,67,5,957,230,228,132,514,WA3,ST23,1
3092,325,4,503,38,2818,210,235,163,1804,WA3,ST32,2
2939,130,11,120,13,4797,238,234,125,6307,WA1,ST29,2
2825,123,21,95,6,2285,250,218,85,1084,WA3,ST13,2
3069,283,17,577,91,6196,170,238,207,1566,WA1,ST29,2
2936,219,10,408,40,5881,209,250,177,5905,WA1,ST29,1
2782,90,7,42,0,2210,231,229,130,3275,WA1,ST29,1
2609,4,16,30,5,1505,198,208,146,2016,WA3,ST10,2
3004,350,7,430,19,1801,208,228,159,1302,WA3,ST32,1
2896,99,6,331,64,720,231,231,134,1465,WA3,ST11,2
3160,138,7,361,98,4116,232,238,138,866,WA1,ST29,2
2588,60,14,201,58,912,230,211,110,1187,WA3,ST11,2
2813,51,15,95,34,3300,226,207,111,799,WA3,ST24,2
2966,92,15,242,9,570,242,215,98,2619,WA1,ST29,2
2950,274,13,285,109,750,184,243,198,1747,WA3,ST32,1
2930,78,13,180,-9,598,237,215,106,1989,WA1,ST29,2
3121,265,14,845,351,1138,183,245,201,1361,WA3,ST31,1
3293,334,19,283,51,2012,174,212,175,458,WA3,ST39,7
2230,23,12,268,88,566,212,214,136,417,WA4,ST6,3
2077,130,23,30,-3,1250,250,220,85,553,WA4,ST17,4
2876,76,10,376,72,2821,232,222,121,1976,WA1,ST12,2
2791,131,5,268,19,3032,228,237,143,6565,WA1,ST12,2
2937,67,17,90,20,2067,235,205,97,2224,WA3,ST32,1
3023,169,22,134,10,2897,230,242,131,1510,WA3,ST33,2
2844,71,32,351,157,362,235,159,30,1482,WA1,ST30,5
2973,270,2,0,0,5490,214,239,163,2287,WA1,ST23,1
2469,258,21,30,9,832,167,247,216,553,WA4,ST10,2
2750,346,7,0,0,1860,207,229,161,2697,WA1,ST20,2
3133,40,11,404,40,2785,221,216,129,2755,WA3,ST32,2
3071,244,7,648,0,2738,206,246,178,1126,WA3,ST32,1
2832,84,2,175,5,808,222,235,149,67,WA1,ST29,2
3199,69,3,153,-17,2898,223,233,145,1742,WA1,ST23,1
3119,16,14,300,24,1660,208,211,138,2853,WA3,ST31,1
2797,147,17,162,44,3295,241,236,118,3059,WA1,ST30,2
2297,296,24,134,59,743,147,225,215,600,WA4,ST6,3
2939,88,9,192,20,3899,234,226,124,5360,WA1,ST29,2
2967,41,10,335,30,3705,222,217,130,2308,WA1,ST29,2
3176,63,13,579,130,362,231,214,113,1521,WA1,ST22,2
3225,209,16,384,91,636,206,253,178,4901,WA2,ST22,2
3523,29,20,693,111,2695,209,191,111,1694,WA1,ST40,1
2084,343,29,551,102,658,149,182,163,390,WA4,ST5,3
3296,96,12,624,259,3756,239,222,111,2200,WA3,ST32,1
2978,295,10,457,-3,4590,193,238,185,5041,WA1,ST12,2
3185,6,17,853,168,1860,197,205,142,2440,WA3,ST24,1
2896,194,9,421,32,1983,219,248,163,878,WA3,ST31,2
2700,311,9,201,141,1776,195,234,179,1426,WA3,ST13,6
2962,59,22,42,-5,4631,230,189,81,2448,WA1,ST29,1
3129,186,24,360,78,3417,216,249,153,1027,WA3,ST33,2
2618,37,17,390,87,1201,217,199,112,750,WA3,ST11,3
2934,221,9,300,3,1892,210,249,175,1050,WA3,ST23,1
3273,341,9,878,-17,1752,201,226,165,2652,WA2,ST23,2
2896,72,16,319,44,3294,236,208,98,2726,WA1,ST29,2
3166,248,5,150,-4,3111,209,244,173,1216,WA3,ST32,2
2857,128,19,42,10,5968,248,224,96,4425,WA1,ST30,2
3340,57,16,295,-8,3220,229,205,104,1704,WA3,ST39,7
2987,24,14,234,55,2032,212,209,132,792,WA1,ST30,1
3041,0,7,516,69,5563,210,228,155,3868,WA1,ST29,1
3340,192,16,458,183,2402,217,251,163,993,WA3,ST33,1
3223,323,12,30,5,4324,189,227,178,1380,WA3,ST22,1
2852,91,19,285,86,1614,245,206,82,1657,WA3,ST33,2
2957,13,12,228,73,1410,208,215,142,1861,WA3,ST32,2
2669,57,29,108,58,1252,226,166,54,918,WA3,ST33,2
2814,247,13,391,92,306,194,249,193,1981,WA3,ST10,2
3180,141,22,285,75,1072,246,228,100,2117,WA1,ST29,1
2359,356,20,362,204,1298,183,199,151,677,WA4,ST6,3
2988,145,17,228,26,1471,242,235,116,2137,WA3,ST32,2
3251,65,26,162,0,2147,234,178,59,4510,WA2,ST33,1
3242,15,21,994,225,2005,197,193,127,2279,WA3,ST24,1
2806,160,15,180,22,2100,234,242,134,1338,WA1,ST30,2
3075,39,3,42,0,3362,220,232,149,1233,WA1,ST29,2
3181,336,34,95,36,342,124,172,174,2440,WA2,ST33,1
2415,57,30,85,31,684,225,163,51,666,WA3,ST10,6
2975,84,11,295,55,1860,236,221,115,1842,WA3,ST31,2
2672,153,8,85,21,1867,230,241,143,437,WA3,ST11,2
2538,18,3,153,14,2518,217,233,153,2474,WA3,ST10,1
2573,187,34,175,-23,1493,203,241,145,390,WA3,ST4,3
2919,43,8,342,52,4119,222,223,136,5742,WA1,ST12,2
3020,68,13,255,11,4460,233,214,112,741,WA1,ST29,2
2948,254,12,920,153,2621,191,248,195,1366,WA3,ST34,2
3002,338,10,182,1,3405,198,226,167,5435,WA1,ST29,2
2539,110,6,201,-5,595,231,233,135,5471,WA1,ST18,2
2749,120,7,0,0,2765,232,235,136,2077,WA1,ST20,2
2454,126,17,30,6,541,246,226,103,792,WA3,ST4,3
3304,187,8,451,81,2942,221,246,159,3271,WA3,ST32,2
3051,350,19,810,182,2548,182,205,159,1890,WA3,ST24,2
3137,119,5,306,27,5301,228,235,141,566,WA1,ST29,1
2978,41,18,541,97,1765,219,198,107,3055,WA3,ST33,2
2955,80,13,216,-12,511,237,215,107,2160,WA1,ST29,2
3165,147,16,67,6,2978,240,236,121,5275,WA1,ST30,1
2744,205,29,450,-50,2179,190,251,180,1682,WA3,ST4,2
3144,223,8,633,107,1892,210,248,175,757,WA3,ST13,2
3182,36,14,30,-3,1986,218,207,122,2161,WA1,ST29,1
2863,13,13,300,68,3226,207,212,141,1040,WA3,ST32,2
2862,52,17,573,167,902,226,202,104,402,WA3,ST33,1
2960,84,18,837,165,2773,242,207,88,1560,WA3,ST10,2
2557,93,9,60,12,624,235,226,123,1142,WA1,ST9,2
3034,116,6,192,26,2835,231,234,137,433,WA1,ST29,1
2954,303,11,270,150,1958,189,235,186,1132,WA3,ST33,2
2778,336,17,108,39,3330,179,214,173,5973,WA1,ST29,2
2956,55,14,630,193,1698,228,210,112,2014,WA3,ST33,2
2949,99,22,309,204,2037,250,204,71,666,WA3,ST13,5
3331,92,7,30,2,1452,232,229,129,3438,WA2,ST38,2
3330,273,16,722,179,3141,175,243,206,806,WA3,ST39,1
2805,187,12,446,73,30,221,249,159,1892,WA3,ST10,2
2913,71,13,335,61,566,234,214,110,1775,WA3,ST32,1
2898,37,20,134,22,1782,215,192,105,2521,WA3,ST24,1
3007,343,18,108,2,5626,180,210,166,2058,WA1,ST22,1
3173,106,6,573,-21,671,231,232,135,1003,WA2,ST32,2
2185,59,18,268,66,499,230,199,95,192,WA4,ST2,6
2997,358,5,60,0,840,211,230,156,2601,WA1,ST29,2
2952,300,9,228,3,1747,194,236,182,60,WA3,ST23,2
2653,17,5,268,-32,1072,216,229,151,2265,WA1,ST29,2
3172,119,12,90,-20,2120,241,229,117,2201,WA1,ST29,1
3024,34,12,595,59,5504,218,213,129,5733,WA1,ST12,2
3152,278,10,134,27,153,191,242,190,3019,WA3,ST23,2
3134,328,13,60,-6,1001,187,224,176,2075,WA1,ST22,2
3066,259,15,60,10,732,182,247,203,1608,WA3,ST23,2
2731,8,15,67,5,808,202,209,143,2039,WA3,ST10,1
2789,7,8,0,0,2395,210,224,151,1557,WA1,ST23,2
2950,315,9,175,48,3498,197,233,176,1563,WA1,ST29,2
2796,337,28,30,13,2190,146,188,174,895,WA3,ST23,2
3224,74,12,85,5,4642,234,217,114,1370,WA1,ST23,1
2915,49,19,451,130,1187,224,196,99,2799,WA3,ST33,2
2447,63,33,95,51,721,227,153,32,1190,WA3,ST4,3
2761,116,14,0,0,514,244,226,107,277,WA1,ST30,5
2970,39,13,30,14,4206,220,210,122,977,WA1,ST23,2
3233,25,17,201,54,4165,209,200,123,3104,WA1,ST29,1
3054,7,6,180,32,1965,213,228,153,1549,WA1,ST29,1
3262,225,4,793,131,1895,214,243,166,2315,WA3,ST31,1
2537,163,16,309,82,858,233,243,135,990,WA3,ST2,3
3110,56,30,488,202,2358,224,163,53,2100,WA3,ST33,1
3079,80,14,67,17,466,238,215,105,607,WA3,ST31,2
3079,311,20,459,38,1556,164,222,197,3197,WA1,ST29,1
2890,45,11,67,-2,3322,223,215,125,4055,WA1,ST12,2
2713,18,12,256,42,2298,210,214,139,1986,WA3,ST32,6
3228,313,10,30,4,4381,192,232,180,577,WA3,ST32,1
3019,306,16,212,58,2858,174,229,195,319,WA3,ST32,2
3132,255,17,636,211,3144,179,248,207,2405,WA3,ST31,2
2527,156,23,85,16,1370,239,235,113,836,WA3,ST3,3
2496,101,19,162,2,537,248,212,85,1443,WA4,ST6,3
2233,317,8,30,-8,1595,198,233,174,735,WA4,ST17,6
2971,17,14,124,6,1595,208,210,137,1436,WA3,ST33,2
2965,270,15,470,59,5627,180,244,203,4952,WA1,ST29,2
2993,318,6,95,1,721,204,235,169,1398,WA2,ST23,1
3145,94,10,108,9,3813,236,226,120,182,WA3,ST33,1
2909,238,4,210,13,5328,212,244,170,5294,WA1,ST16,2
2266,324,34,218,116,1183,115,182,194,764,WA4,ST10,3
3093,45,23,242,66,4879,219,182,87,1906,WA1,ST29,1
2781,66,17,0,0,2218,234,203,95,1784,WA3,ST13,2
2972,332,17,216,60,4397,178,216,177,2244,WA1,ST30,2
2975,144,6,67,10,3296,230,239,143,6528,WA1,ST29,1
2678,141,19,60,15,1768,244,232,109,6531,WA1,ST12,2
2982,101,7,510,10,5367,233,230,130,6465,WA1,ST12,1
3313,186,11,242,34,3842,222,248,159,1802,WA3,ST32,1
3111,353,6,510,26,700,210,230,158,960,WA2,ST22,2
3105,208,4,42,-1,1253,217,243,162,1645,WA3,ST21,1
2939,248,14,395,33,5707,189,250,198,2357,WA1,ST30,2
2882,327,11,0,0,2777,193,228,174,497,WA3,ST21,1
3065,58,4,242,13,1124,223,230,143,1691,WA1,ST29,2
3008,132,7,360,43,5284,231,237,138,6056,WA1,ST12,2
2767,141,15,60,4,1351,241,235,119,1699,WA3,ST11,1
2962,6,2,300,2,1343,216,234,155,1892,WA1,ST22,1
2661,87,9,170,14,390,233,226,125,1590,WA1,ST12,2
3092,317,10,42,6,4691,194,231,178,1403,WA1,ST22,1
3182,333,15,212,49,1276,183,219,174,531,WA3,ST24,1
2258,37,30,60,13,120,204,161,74,875,WA4,ST10,2
3393,336,8,947,122,1300,203,230,166,1806,WA3,ST38,7
2976,332,14,216,43,1114,187,222,174,2258,WA1,ST29,1
3083,195,25,902,108,3140,206,251,165,2212,WA3,ST33,2
2767,135,9,201,43,1803,235,236,132,379,WA3,ST31,1
3572,30,14,693,160,2770,215,209,128,1544,WA1,ST40,1
2706,101,25,42,10,3263,252,197,58,6067,WA1,ST30,5
2862,83,20,379,35,964,244,200,77,361,WA1,ST30,2
